ID_GEOGRAFIA,UBIGEO,ID_DEP,DOMINIO,ESTRATO
1,010101,1,Sierra Norte,"De 20,000 a 49,999 habitantes"
2,010307,1,Selva,"De 2,000 a 19,999 habitantes"
3,010701,1,Selva,"De 20,000 a 49,999 habitantes"
4,010706,1,Selva,"De 2,000 a 19,999 habitantes"
5,010201,1,Selva,"De 20,000 a 49,999 habitantes"
6,010101,1,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
7,010521,1,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
8,010504,1,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
9,010501,1,Sierra Norte,"De 500 a 1,999 habitantes"
10,010109,1,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
11,010401,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
12,010512,1,Selva,"De 500 a 1,999 habitantes"
13,010702,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
14,021809,2,Costa Centro,"De 100,000 a 499,999 habitantes"
15,021801,2,Costa Centro,"De 100,000 a 499,999 habitantes"
16,021101,2,Costa Centro,"De 20,000 a 49,999 habitantes"
17,021808,2,Costa Centro,"De 2,000 a 19,999 habitantes"
18,021801,2,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
19,020105,2,Sierra Centro,"De 100,000 a 499,999 habitantes"
20,022001,2,Sierra Centro,"De 2,000 a 19,999 habitantes"
21,020702,2,Sierra Centro,"De 500 a 1,999 habitantes"
22,020111,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
23,021307,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
24,021402,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
25,022001,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
26,021604,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
27,030101,3,Sierra Sur,"De 50,000 a 99,999 habitantes"
28,030602,3,Sierra Sur,"De 2,000 a 19,999 habitantes"
29,030401,3,Sierra Sur,"De 2,000 a 19,999 habitantes"
30,030304,3,Sierra Sur,"De 500 a 1,999 habitantes"
31,030503,3,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
32,030506,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
33,030604,3,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
34,030201,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
35,030203,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
36,030712,3,Sierra Sur,"De 500 a 1,999 habitantes"
37,040129,4,Sierra Sur,"De 500,000 a más habitantes"
38,040104,4,Sierra Sur,"De 500,000 a más habitantes"
39,040122,4,Sierra Sur,"De 500,000 a más habitantes"
40,040110,4,Sierra Sur,"De 500,000 a más habitantes"
41,040112,4,Sierra Sur,"De 500,000 a más habitantes"
42,040101,4,Sierra Sur,"De 500,000 a más habitantes"
43,040103,4,Sierra Sur,"De 500,000 a más habitantes"
44,040102,4,Sierra Sur,"De 500,000 a más habitantes"
45,040121,4,Costa Sur,"De 2,000 a 19,999 habitantes"
46,040401,4,Costa Sur,"De 2,000 a 19,999 habitantes"
47,040305,4,Costa Sur,"De 2,000 a 19,999 habitantes"
48,040128,4,Sierra Sur,"De 20,000 a 49,999 habitantes"
49,040111,4,Sierra Sur,"De 2,000 a 19,999 habitantes"
50,040105,4,Sierra Sur,"De 2,000 a 19,999 habitantes"
51,040125,4,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
52,040302,4,Costa Sur,Área de Empadronamiento Rural (AER) Simple
53,040608,4,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
54,050115,5,Sierra Centro,"De 100,000 a 499,999 habitantes"
55,050104,5,Sierra Centro,"De 100,000 a 499,999 habitantes"
56,050110,5,Sierra Centro,"De 100,000 a 499,999 habitantes"
57,050601,5,Sierra Centro,"De 2,000 a 19,999 habitantes"
58,050701,5,Sierra Centro,"De 2,000 a 19,999 habitantes"
59,050503,5,Selva,"De 2,000 a 19,999 habitantes"
60,050908,5,Sierra Centro,"De 500 a 1,999 habitantes"
61,050501,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
62,050202,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
63,050806,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
64,050510,5,Selva,Área de Empadronamiento Rural (AER) Compuesto
65,060101,6,Sierra Norte,"De 100,000 a 499,999 habitantes"
66,060108,6,Sierra Norte,"De 100,000 a 499,999 habitantes"
67,060201,6,Sierra Norte,"De 2,000 a 19,999 habitantes"
68,060801,6,Selva,"De 50,000 a 99,999 habitantes"
69,060505,6,Costa Norte,"De 500 a 1,999 habitantes"
70,060101,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
71,060107,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
72,060408,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
73,060401,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
74,061307,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
75,060309,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
76,060701,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
77,061007,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
78,060810,6,Selva,Área de Empadronamiento Rural (AER) Simple
79,060614,6,Selva,Área de Empadronamiento Rural (AER) Compuesto
80,070104,7,Lima Metropolitana,"De 500,000 a más habitantes"
81,070101,7,Lima Metropolitana,"De 500,000 a más habitantes"
82,070106,7,Lima Metropolitana,"De 500,000 a más habitantes"
83,070102,7,Lima Metropolitana,"De 500,000 a más habitantes"
84,080106,8,Sierra Sur,"De 100,000 a 499,999 habitantes"
85,080101,8,Sierra Sur,"De 100,000 a 499,999 habitantes"
86,080105,8,Sierra Sur,"De 100,000 a 499,999 habitantes"
87,081302,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
88,080708,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
89,080205,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
90,080403,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
91,080703,8,Sierra Sur,"De 500 a 1,999 habitantes"
92,080101,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
93,080302,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
94,081005,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
95,080901,8,Selva,Área de Empadronamiento Rural (AER) Simple
96,080903,8,Selva,Área de Empadronamiento Rural (AER) Simple
97,080913,8,Selva,Área de Empadronamiento Rural (AER) Compuesto
98,090101,9,Sierra Centro,"De 20,000 a 49,999 habitantes"
99,090706,9,Sierra Centro,"De 2,000 a 19,999 habitantes"
100,090301,9,Sierra Centro,"De 2,000 a 19,999 habitantes"
101,090203,9,Sierra Centro,"De 500 a 1,999 habitantes"
102,090306,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
103,090113,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
104,090303,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
105,090506,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
106,090117,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
107,090402,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
108,090719,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
109,100111,10,Selva,"De 100,000 a 499,999 habitantes"
110,100101,10,Selva,"De 100,000 a 499,999 habitantes"
111,100104,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
112,100601,10,Selva,"De 50,000 a 99,999 habitantes"
113,100606,10,Selva,"De 2,000 a 19,999 habitantes"
114,100509,10,Sierra Centro,"De 500 a 1,999 habitantes"
115,100804,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
116,100106,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
117,100511,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
118,101108,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
119,100101,10,Selva,Área de Empadronamiento Rural (AER) Simple
120,100605,10,Selva,Área de Empadronamiento Rural (AER) Compuesto
121,110101,11,Costa Centro,"De 100,000 a 499,999 habitantes"
122,110106,11,Costa Centro,"De 100,000 a 499,999 habitantes"
123,110501,11,Costa Centro,"De 100,000 a 499,999 habitantes"
124,110206,11,Costa Centro,"De 20,000 a 49,999 habitantes"
125,110207,11,Costa Centro,"De 100,000 a 499,999 habitantes"
126,110305,11,Costa Centro,"De 20,000 a 49,999 habitantes"
127,110201,11,Costa Centro,"De 100,000 a 499,999 habitantes"
128,110109,11,Costa Centro,"De 2,000 a 19,999 habitantes"
129,110506,11,Costa Centro,"De 100,000 a 499,999 habitantes"
130,110507,11,Costa Centro,"De 100,000 a 499,999 habitantes"
131,110111,11,Costa Centro,"De 20,000 a 49,999 habitantes"
132,110108,11,Costa Centro,"De 20,000 a 49,999 habitantes"
133,110205,11,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
134,110506,11,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
135,120107,12,Sierra Centro,"De 100,000 a 499,999 habitantes"
136,120114,12,Sierra Centro,"De 100,000 a 499,999 habitantes"
137,120701,12,Sierra Centro,"De 20,000 a 49,999 habitantes"
138,120401,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
139,120502,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
140,120604,12,Selva,"De 2,000 a 19,999 habitantes"
141,120606,12,Selva,"De 2,000 a 19,999 habitantes"
142,120305,12,Selva,"De 20,000 a 49,999 habitantes"
143,120806,12,Sierra Centro,"De 500 a 1,999 habitantes"
144,120302,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
145,120603,12,Selva,Área de Empadronamiento Rural (AER) Simple
146,120605,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
147,120301,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
148,120303,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
149,120608,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
150,130101,13,Costa Norte,"De 500,000 a más habitantes"
151,130103,13,Costa Norte,"De 500,000 a más habitantes"
152,130105,13,Costa Norte,"De 500,000 a más habitantes"
153,130102,13,Costa Norte,"De 500,000 a más habitantes"
154,130704,13,Costa Norte,"De 20,000 a 49,999 habitantes"
155,130702,13,Costa Norte,"De 20,000 a 49,999 habitantes"
156,131202,13,Costa Norte,"De 20,000 a 49,999 habitantes"
157,130705,13,Costa Norte,"De 2,000 a 19,999 habitantes"
158,130106,13,Costa Norte,"De 20,000 a 49,999 habitantes"
159,130205,13,Costa Norte,Área de Empadronamiento Rural (AER) Simple
160,130905,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
161,130811,13,Sierra Norte,"De 500 a 1,999 habitantes"
162,130613,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
163,140106,14,Costa Norte,"De 500,000 a más habitantes"
164,140101,14,Costa Norte,"De 500,000 a más habitantes"
165,140105,14,Costa Norte,"De 500,000 a más habitantes"
166,140116,14,Costa Norte,"De 2,000 a 19,999 habitantes"
167,140301,14,Costa Norte,"De 50,000 a 99,999 habitantes"
168,140102,14,Costa Norte,"De 2,000 a 19,999 habitantes"
169,140112,14,Costa Norte,"De 20,000 a 49,999 habitantes"
170,140307,14,Costa Norte,"De 2,000 a 19,999 habitantes"
171,140120,14,Costa Norte,"De 20,000 a 49,999 habitantes"
172,140311,14,Costa Norte,"De 2,000 a 19,999 habitantes"
173,140306,14,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
174,140202,14,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
175,150140,15,Lima Metropolitana,"De 500,000 a más habitantes"
176,150135,15,Lima Metropolitana,"De 500,000 a más habitantes"
177,150133,15,Lima Metropolitana,"De 500,000 a más habitantes"
178,150125,15,Lima Metropolitana,"De 500,000 a más habitantes"
179,150101,15,Lima Metropolitana,"De 500,000 a más habitantes"
180,150109,15,Lima Metropolitana,"De 500,000 a más habitantes"
181,150110,15,Lima Metropolitana,"De 500,000 a más habitantes"
182,150105,15,Lima Metropolitana,"De 500,000 a más habitantes"
183,150103,15,Lima Metropolitana,"De 500,000 a más habitantes"
184,150137,15,Lima Metropolitana,"De 500,000 a más habitantes"
185,150112,15,Lima Metropolitana,"De 500,000 a más habitantes"
186,150102,15,Lima Metropolitana,"De 500,000 a más habitantes"
187,150132,15,Lima Metropolitana,"De 500,000 a más habitantes"
188,150142,15,Lima Metropolitana,"De 500,000 a más habitantes"
189,150128,15,Lima Metropolitana,"De 500,000 a más habitantes"
190,150117,15,Lima Metropolitana,"De 500,000 a más habitantes"
191,150143,15,Lima Metropolitana,"De 500,000 a más habitantes"
192,150141,15,Lima Metropolitana,"De 500,000 a más habitantes"
193,150104,15,Lima Metropolitana,"De 500,000 a más habitantes"
194,150115,15,Lima Metropolitana,"De 500,000 a más habitantes"
195,150118,15,Lima Metropolitana,"De 500,000 a más habitantes"
196,150130,15,Lima Metropolitana,"De 500,000 a más habitantes"
197,150114,15,Lima Metropolitana,"De 500,000 a más habitantes"
198,150106,15,Lima Metropolitana,"De 500,000 a más habitantes"
199,150119,15,Lima Metropolitana,"De 500,000 a más habitantes"
200,150801,15,Costa Centro,"De 100,000 a 499,999 habitantes"
201,150513,15,Costa Centro,"De 2,000 a 19,999 habitantes"
202,150509,15,Costa Centro,"De 20,000 a 49,999 habitantes"
203,150501,15,Costa Centro,"De 100,000 a 499,999 habitantes"
204,150204,15,Costa Centro,"De 50,000 a 99,999 habitantes"
205,150201,15,Costa Centro,"De 50,000 a 99,999 habitantes"
206,150203,15,Costa Centro,"De 20,000 a 49,999 habitantes"
207,150202,15,Costa Centro,"De 20,000 a 49,999 habitantes"
208,150514,15,Costa Centro,"De 2,000 a 19,999 habitantes"
209,150605,15,Costa Centro,"De 50,000 a 99,999 habitantes"
210,150511,15,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
211,150605,15,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
212,150729,15,Sierra Centro,"De 500 a 1,999 habitantes"
213,151012,15,Sierra Centro,"De 500 a 1,999 habitantes"
214,160101,16,Selva,"De 100,000 a 499,999 habitantes"
215,160108,16,Selva,"De 100,000 a 499,999 habitantes"
216,160112,16,Selva,"De 100,000 a 499,999 habitantes"
217,160113,16,Selva,"De 100,000 a 499,999 habitantes"
218,160206,16,Selva,"De 2,000 a 19,999 habitantes"
219,160201,16,Selva,"De 50,000 a 99,999 habitantes"
220,160301,16,Selva,"De 20,000 a 49,999 habitantes"
221,160701,16,Selva,Área de Empadronamiento Rural (AER) Compuesto
222,160404,16,Selva,Área de Empadronamiento Rural (AER) Compuesto
223,160704,16,Selva,Área de Empadronamiento Rural (AER) Simple
224,160202,16,Selva,Área de Empadronamiento Rural (AER) Simple
225,160403,16,Selva,Área de Empadronamiento Rural (AER) Simple
226,160605,16,Selva,Área de Empadronamiento Rural (AER) Simple
227,170101,17,Selva,"De 50,000 a 99,999 habitantes"
228,170103,17,Selva,"De 2,000 a 19,999 habitantes"
229,170302,17,Selva,"De 2,000 a 19,999 habitantes"
230,170302,17,Selva,Área de Empadronamiento Rural (AER) Simple
231,170203,17,Selva,Área de Empadronamiento Rural (AER) Compuesto
232,180101,18,Costa Sur,"De 50,000 a 99,999 habitantes"
233,180301,18,Costa Sur,"De 50,000 a 99,999 habitantes"
234,180208,18,Sierra Sur,"De 500 a 1,999 habitantes"
235,180211,18,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
236,180204,18,Sierra Sur,"De 500 a 1,999 habitantes"
237,190101,19,Sierra Centro,"De 50,000 a 99,999 habitantes"
238,190113,19,Sierra Centro,"De 50,000 a 99,999 habitantes"
239,190206,19,Sierra Centro,"De 2,000 a 19,999 habitantes"
240,190107,19,Sierra Centro,"De 2,000 a 19,999 habitantes"
241,190103,19,Sierra Centro,"De 2,000 a 19,999 habitantes"
242,190301,19,Selva,"De 2,000 a 19,999 habitantes"
243,190201,19,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
244,190105,19,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
245,190308,19,Selva,Área de Empadronamiento Rural (AER) Compuesto
246,200104,20,Costa Norte,"De 100,000 a 499,999 habitantes"
247,200101,20,Costa Norte,"De 100,000 a 499,999 habitantes"
248,200115,20,Costa Norte,"De 100,000 a 499,999 habitantes"
249,200601,20,Costa Norte,"De 100,000 a 499,999 habitantes"
250,200402,20,Costa Norte,"De 2,000 a 19,999 habitantes"
251,200606,20,Costa Norte,"De 2,000 a 19,999 habitantes"
252,200401,20,Costa Norte,"De 50,000 a 99,999 habitantes"
253,200801,20,Costa Norte,"De 20,000 a 49,999 habitantes"
254,200110,20,Costa Norte,"De 20,000 a 49,999 habitantes"
255,200605,20,Costa Norte,"De 20,000 a 49,999 habitantes"
256,200501,20,Costa Norte,"De 50,000 a 99,999 habitantes"
257,200107,20,Costa Norte,"De 2,000 a 19,999 habitantes"
258,200114,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
259,200301,20,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
260,210101,21,Sierra Sur,"De 100,000 a 499,999 habitantes"
261,211101,21,Sierra Sur,"De 100,000 a 499,999 habitantes"
262,210109,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
263,210808,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
264,210304,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
265,210501,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
266,210208,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
267,210501,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
268,210404,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
269,210406,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
270,210901,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
271,211105,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
272,210708,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
273,220101,22,Selva,"De 50,000 a 99,999 habitantes"
274,220304,22,Selva,"De 2,000 a 19,999 habitantes"
275,220801,22,Selva,"De 20,000 a 49,999 habitantes"
276,220104,22,Selva,"De 2,000 a 19,999 habitantes"
277,220510,22,Selva,"De 2,000 a 19,999 habitantes"
278,220101,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
279,220401,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
280,220909,22,Selva,"De 100,000 a 499,999 habitantes"
281,220901,22,Selva,"De 100,000 a 499,999 habitantes"
282,220601,22,Selva,"De 20,000 a 49,999 habitantes"
283,220602,22,Selva,"De 2,000 a 19,999 habitantes"
284,220205,22,Selva,Área de Empadronamiento Rural (AER) Simple
285,220603,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
286,230104,23,Costa Sur,"De 100,000 a 499,999 habitantes"
287,230108,23,Costa Sur,"De 100,000 a 499,999 habitantes"
288,230110,23,Costa Sur,"De 100,000 a 499,999 habitantes"
289,230101,23,Costa Sur,"De 100,000 a 499,999 habitantes"
290,230302,23,Costa Sur,"De 2,000 a 19,999 habitantes"
291,230401,23,Sierra Sur,"De 2,000 a 19,999 habitantes"
292,230106,23,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
293,230105,23,Costa Sur,"De 500 a 1,999 habitantes"
294,230203,23,Sierra Sur,"De 500 a 1,999 habitantes"
295,240101,24,Costa Norte,"De 50,000 a 99,999 habitantes"
296,240301,24,Costa Norte,"De 20,000 a 49,999 habitantes"
297,240201,24,Costa Norte,"De 2,000 a 19,999 habitantes"
298,240302,24,Costa Norte,"De 2,000 a 19,999 habitantes"
299,240203,24,Costa Norte,"De 2,000 a 19,999 habitantes"
300,240104,24,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
301,240301,24,Costa Norte,Área de Empadronamiento Rural (AER) Simple
302,250105,25,Selva,"De 100,000 a 499,999 habitantes"
303,250101,25,Selva,"De 100,000 a 499,999 habitantes"
304,250107,25,Selva,"De 100,000 a 499,999 habitantes"
305,250304,25,Selva,"De 2,000 a 19,999 habitantes"
306,250201,25,Selva,"De 2,000 a 19,999 habitantes"
307,250303,25,Selva,"De 2,000 a 19,999 habitantes"
308,250103,25,Selva,Área de Empadronamiento Rural (AER) Compuesto
309,250201,25,Selva,Área de Empadronamiento Rural (AER) Compuesto
310,250202,25,Selva,Área de Empadronamiento Rural (AER) Simple
311,150728,15,Costa Centro,Área de Empadronamiento Rural (AER) Simple
312,140308,14,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
313,130614,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
314,190102,19,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
315,051001,5,Sierra Centro,"De 500 a 1,999 habitantes"
316,230102,23,Costa Sur,"De 100,000 a 499,999 habitantes"
317,180106,18,Sierra Sur,"De 2,000 a 19,999 habitantes"
318,010202,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
319,050501,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
320,040311,4,Costa Sur,"De 500 a 1,999 habitantes"
321,150505,15,Costa Centro,"De 2,000 a 19,999 habitantes"
322,180302,18,Costa Sur,"De 2,000 a 19,999 habitantes"
323,010601,1,Selva,"De 2,000 a 19,999 habitantes"
324,010401,1,Selva,"De 2,000 a 19,999 habitantes"
325,010703,1,Selva,"De 2,000 a 19,999 habitantes"
326,010702,1,Selva,"De 2,000 a 19,999 habitantes"
327,010104,1,Sierra Norte,"De 500 a 1,999 habitantes"
328,010106,1,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
329,010521,1,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
330,010705,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
331,010307,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
332,010311,1,Selva,Área de Empadronamiento Rural (AER) Simple
333,010612,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
334,010205,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
335,010502,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
336,020802,2,Costa Centro,"De 2,000 a 19,999 habitantes"
337,020804,2,Costa Centro,Área de Empadronamiento Rural (AER) Simple
338,020101,2,Sierra Centro,"De 100,000 a 499,999 habitantes"
339,021701,2,Sierra Centro,"De 2,000 a 19,999 habitantes"
340,022005,2,Costa Centro,Área de Empadronamiento Rural (AER) Simple
341,020110,2,Costa Centro,"De 500 a 1,999 habitantes"
342,021406,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
343,022006,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
344,021003,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
345,020402,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
346,030109,3,Sierra Sur,"De 50,000 a 99,999 habitantes"
347,030213,3,Sierra Sur,"De 50,000 a 99,999 habitantes"
348,030104,3,Sierra Sur,"De 2,000 a 19,999 habitantes"
349,030201,3,Sierra Sur,"De 50,000 a 99,999 habitantes"
350,030202,3,Sierra Sur,"De 500 a 1,999 habitantes"
351,030208,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
352,030213,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
353,030608,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
354,030602,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
355,040520,4,Costa Sur,"De 20,000 a 49,999 habitantes"
356,040301,4,Costa Sur,"De 2,000 a 19,999 habitantes"
357,040207,4,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
358,040509,4,Sierra Sur,"De 500 a 1,999 habitantes"
359,040508,4,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
360,050101,5,Sierra Centro,"De 100,000 a 499,999 habitantes"
361,050116,5,Sierra Centro,"De 100,000 a 499,999 habitantes"
362,050401,5,Sierra Centro,"De 20,000 a 49,999 habitantes"
363,050801,5,Sierra Centro,"De 2,000 a 19,999 habitantes"
364,050502,5,Sierra Centro,"De 2,000 a 19,999 habitantes"
365,050605,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
366,051006,5,Sierra Centro,"De 500 a 1,999 habitantes"
367,050612,5,Sierra Centro,"De 500 a 1,999 habitantes"
368,051108,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
369,050205,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
370,050509,5,Selva,Área de Empadronamiento Rural (AER) Compuesto
371,050408,5,Selva,Área de Empadronamiento Rural (AER) Compuesto
372,060508,6,Costa Norte,"De 2,000 a 19,999 habitantes"
373,060301,6,Sierra Norte,"De 2,000 a 19,999 habitantes"
374,060802,6,Selva,"De 2,000 a 19,999 habitantes"
375,060808,6,Selva,"De 2,000 a 19,999 habitantes"
376,061001,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
377,060201,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
378,060111,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
379,061103,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
380,060102,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
381,060417,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
382,060905,6,Selva,Área de Empadronamiento Rural (AER) Compuesto
383,060808,6,Selva,Área de Empadronamiento Rural (AER) Compuesto
384,060807,6,Selva,"De 500 a 1,999 habitantes"
385,060801,6,Selva,Área de Empadronamiento Rural (AER) Simple
386,070103,7,Lima Metropolitana,"De 500,000 a más habitantes"
387,080601,8,Sierra Sur,"De 20,000 a 49,999 habitantes"
388,080801,8,Sierra Sur,"De 20,000 a 49,999 habitantes"
389,080608,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
390,081301,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
391,080702,8,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
392,080706,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
393,080505,8,Sierra Sur,"De 500 a 1,999 habitantes"
394,080601,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
395,080301,8,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
396,080806,8,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
397,090118,9,Sierra Centro,"De 20,000 a 49,999 habitantes"
398,090701,9,Sierra Centro,"De 2,000 a 19,999 habitantes"
399,090201,9,Sierra Centro,"De 2,000 a 19,999 habitantes"
400,090602,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
401,090507,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
402,090206,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
403,090312,9,Sierra Centro,"De 500 a 1,999 habitantes"
404,090702,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
405,090203,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
406,090116,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
407,090719,9,Sierra Centro,"De 500 a 1,999 habitantes"
408,090103,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
409,100102,10,Selva,"De 100,000 a 499,999 habitantes"
410,100201,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
411,100501,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
412,100604,10,Selva,"De 2,000 a 19,999 habitantes"
413,100202,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
414,100504,10,Sierra Centro,"De 500 a 1,999 habitantes"
