ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,MIEPERHO,FACTOR07,INGHOG2D,GASHOG2D,BRECHA_HOG,ING_PERCAPITA,GAS_PERCAPITA,BRECHA_PERCAPITA,LOG_INGHOG2D,LOG_GASHOG2D,LOG_BRECHA_PERCAP,GRU11HD,GRU21HD,GRU31HD,GRU41HD,GRU51HD,GRU61HD,GRU71HD,GRU81HD,GRU11HD_PCT,GRU21HD_PCT,GRU31HD_PCT,GRU41HD_PCT,GRU51HD_PCT,GRU61HD_PCT,GRU71HD_PCT,GRU81HD_PCT
78,11,1,2,1,65.2061309814453,9583.44140625,8209.4140625,1374.02734375,9583.44140625,8209.4140625,1374.02734375,9.167896375873331,9.013158635096772,7.226228896266577,0.0,0.0,73.0,221.891983032227,0.0,59.0,0.0,0.0,0.0,0.0,0.0089,0.027,0.0,0.0072,0.0,0.0
79,11,1,5,4,65.2061309814453,12288.587890625,11204.1533203125,1084.4345703125,3072.14697265625,2801.038330078125,271.108642578125,9.416507669908771,9.324129069346457,5.606201407791674,4057.27026367188,348.933746337891,61.0,638.057006835938,0.0,913.763549804688,422.036224365234,487.709014892578,0.3621,0.0311,0.0054,0.0569,0.0,0.0816,0.0377,0.0435
80,11,1,8,7,65.2061309814453,10830.609375,16085.0576171875,-5254.4482421875,1547.2299107142858,2297.8653738839284,-750.6354631696429,9.290223932371076,9.685708189279524,0.0,3173.86376953125,564.415588378906,61.0,664.677185058594,72.0,844.082824707031,874.371704101563,518.472717285156,0.1973,0.0351,0.0038,0.0413,0.0045,0.0525,0.0544,0.0322
81,11,1,5,3,65.2061309814453,11243.4638671875,7610.36474609375,3633.09912109375,3747.8212890625,2536.7882486979165,1211.0330403645833,9.327631185816838,8.937397770663143,7.100054427284569,926.557922363281,608.724365234375,0.0,459.984893798828,440.0,1235.63903808594,242.0,225.847229003906,0.1217,0.08,0.0,0.0604,0.0578,0.1624,0.0318,0.0297
82,11,1,2,3,65.2061309814453,20097.052734375,17385.541015625,2711.51171875,6699.017578125,5795.180338541667,903.8372395833334,9.908378210467289,9.763451681044252,6.8077550817614645,1828.0205078125,672.333374023438,0.0,2178.18139648438,122.0,3188.2138671875,212.0,321.032073974609,0.1051,0.0387,0.0,0.1253,0.007,0.1834,0.0122,0.0185
83,11,1,7,6,65.2061309814453,11005.62890625,5081.27294921875,5924.35595703125,1834.271484375,846.8788248697916,987.3926595052084,9.306252998114177,8.53351387145372,6.896080047443017,492.523773193359,0.0,0.0,324.728332519531,0.0,0.0,363.0,22.6587867736816,0.0969,0.0,0.0,0.0639,0.0,0.0,0.0714,0.0045
84,11,1,6,4,65.2061309814453,9460.4033203125,11464.1787109375,-2003.775390625,2365.100830078125,2866.044677734375,-500.94384765625,9.154975993572007,9.347069782692326,0.0,157.451843261719,868.501586914063,0.0,645.2587890625,0.0,130.0,178.0,410.899780273438,0.0137,0.0758,0.0,0.0563,0.0,0.0113,0.0155,0.0358
85,12,1,4,3,65.2061309814453,18973.369140625,20875.154296875,-1901.78515625,6324.456380208333,6958.384765625,-633.9283854166666,9.85084435484026,9.94636284384899,0.0,6652.46923828125,1826.8466796875,978.0,368.075927734375,510.0,3782.02954101563,0.0,901.487670898438,0.3187,0.0875,0.0468,0.0176,0.0244,0.1812,0.0,0.0432
86,12,1,5,4,65.2061309814453,15777.7158203125,11713.583984375,4064.1318359375,3944.428955078125,2928.39599609375,1016.032958984375,9.666417210879985,9.368589838947717,6.924644803570997,4757.10400390625,135.0,892.0,579.340698242188,0.0,812.311645507813,455.0,332.119720458984,0.4061,0.0115,0.0762,0.0495,0.0,0.0693,0.0388,0.0284
87,12,1,2,1,65.2061309814453,6178.19580078125,5679.2265625,498.96923828125,6178.19580078125,5679.2265625,498.96923828125,8.72894341266076,8.644746398683786,6.214546573092047,177.33544921875,3.21911311149597,232.0,250.630661010742,24.0,1064.12976074219,0.0,333.176361083984,0.0312,0.0006,0.0409,0.0441,0.0042,0.1874,0.0,0.0587
88,12,1,6,2,65.2061309814453,5578.015625,6529.66943359375,-951.65380859375,2789.0078125,3264.834716796875,-475.826904296875,8.626767628522732,8.784264733645983,0.0,1670.71081542969,0.0,1233.0,76.2789001464844,67.0,454.0,0.0,49.7964553833008,0.2559,0.0,0.1888,0.0117,0.0103,0.0695,0.0,0.0076
89,12,1,3,2,65.2061309814453,26324.021484375,27550.21875,-1226.197265625,13162.0107421875,13775.109375,-613.0986328125,10.178275153122453,10.223802051352148,0.0,9536.8984375,0.0,794.0,579.961730957031,709.429382324219,1009.77758789063,19.2877178192139,749.548828125,0.3462,0.0,0.0288,0.0211,0.0258,0.0367,0.0007,0.0272
90,12,1,2,3,65.2061309814453,46205.46484375,23300.98828125,22904.4765625,15401.821614583334,7766.99609375,7634.825520833333,10.740874998963204,10.056293969872284,8.940606335034207,1593.06567382813,877.50732421875,2687.0,736.269165039063,128.0,6421.8369140625,358.733306884766,1037.8427734375,0.0684,0.0377,0.1153,0.0316,0.0055,0.2756,0.0154,0.0445
91,13,1,4,5,65.2061309814453,25876.07421875,26915.5859375,-1039.51171875,5175.21484375,5383.1171875,-207.90234375,10.161112690398264,10.20049795318629,0.0,1024.23315429688,343.4853515625,672.0,4647.2783203125,121.0,1861.0,2218.0,59.1215515136719,0.0381,0.0128,0.025,0.1727,0.0045,0.0691,0.0824,0.0022
92,13,1,2,5,65.2061309814453,43612.47265625,26368.365234375,17244.107421875,8722.49453125,5273.673046875,3448.821484375,10.683121387481936,10.179958207551165,8.146077765027236,3137.9052734375,1157.27111816406,648.0,239.967102050781,1646.0,244.303375244141,545.0,249.822631835938,0.119,0.0439,0.0246,0.0091,0.0624,0.0093,0.0207,0.0095
93,13,1,4,4,65.2061309814453,21259.744140625,22840.013671875,-1580.26953125,5314.93603515625,5710.00341796875,-395.0673828125,9.964617653194251,10.036313044215724,0.0,4439.94970703125,646.436645507813,916.0,5282.6162109375,31.0,733.240234375,679.0,747.022033691406,0.1944,0.0283,0.0401,0.2313,0.0014,0.0321,0.0297,0.0327
94,13,1,2,2,65.2061309814453,24018.392578125,9033.546875,14984.845703125,12009.1962890625,4516.7734375,7492.4228515625,10.086616807142908,9.108811049582725,8.921780961651056,3432.85815429688,146.872024536133,769.0,467.359588623047,193.0,1319.00268554688,51.0363159179688,499.320251464844,0.38,0.0163,0.0851,0.0517,0.0214,0.146,0.0056,0.0553
95,13,1,4,1,65.2061309814453,4476.13623046875,4966.0576171875,-489.92138671875,4476.13623046875,4966.0576171875,-489.92138671875,8.406738886741326,8.510582915037554,0.0,192.991073608398,0.0,122.0,88.3866577148438,268.0,238.319152832031,0.0,68.044792175293,0.0389,0.0,0.0246,0.0178,0.054,0.048,0.0,0.0137
96,13,1,2,1,65.2061309814453,11841.3779296875,7592.16650390625,4249.21142578125,11841.3779296875,7592.16650390625,4249.21142578125,9.379439726928652,8.935003977578923,8.354724007923757,3120.76000976563,0.0,134.0,308.169952392578,26.0,80.271110534668,0.0,393.834716796875,0.411,0.0,0.0176,0.0406,0.0034,0.0106,0.0,0.0519
97,13,1,5,4,65.2061309814453,19797.12109375,11593.427734375,8203.693359375,4949.2802734375,2898.35693359375,2050.92333984375,9.893342317924832,9.358279893954624,7.626532846842196,4547.1669921875,384.277862548828,354.0,690.971069335938,97.0,546.868896484375,842.8720703125,219.916961669922,0.3922,0.0331,0.0305,0.0596,0.0084,0.0472,0.0727,0.019
98,14,1,1,2,456.346343994141,59123.39453125,52604.65234375,6518.7421875,29561.697265625,26302.326171875,3259.37109375,10.987398885255542,10.87057885195915,8.089596300320983,10724.61328125,0.0,15962.0,1207.70776367188,5896.0,5402.259765625,304.141204833984,3475.58544921875,0.2039,0.0,0.3034,0.023,0.1121,0.1027,0.0058,0.0661
99,14,1,1,3,456.346343994141,82645.7890625,27947.048828125,54698.740234375,27548.596354166668,9315.682942708334,18232.91341145833,11.322331252675983,10.238102666777047,9.811038513392669,15477.939453125,2933.4453125,4121.2978515625,2242.1025390625,4821.17431640625,6112.88671875,413.589294433594,3518.896484375,0.5538,0.105,0.1475,0.0802,0.1725,0.2187,0.0148,0.1259
100,14,1,1,2,456.346343994141,26549.25,26465.8046875,83.4453125,13274.625,13232.90234375,41.72265625,10.18679444282161,10.183646573446469,3.7547293708556633,4686.93212890625,0.0,2694.0,557.862976074219,49.0,0.0,0.0,637.500793457031,0.1771,0.0,0.1018,0.0211,0.0019,0.0,0.0,0.0241
101,14,1,1,2,456.346343994141,81520.015625,57419.5546875,24100.4609375,40760.0078125,28709.77734375,12050.23046875,11.308616126418116,10.958157613807776,9.396922047294774,12236.2470703125,2605.72192382813,6010.14599609375,2282.0244140625,3993.0517578125,11812.716796875,800.636962890625,2282.5693359375,0.2131,0.0454,0.1047,0.0397,0.0695,0.2057,0.0139,0.0398
102,14,1,1,2,456.346343994141,78302.328125,64836.51171875,13465.81640625,39151.1640625,32418.255859375,6732.908203125,11.268345385864864,11.079639599399952,8.814910967778536,9321.7275390625,1157.87548828125,3908.0,2228.38354492188,3602.0,5503.515625,674.12060546875,2389.86865234375,0.1438,0.0179,0.0603,0.0344,0.0556,0.0849,0.0104,0.0369
103,14,1,1,4,456.346343994141,52802.25,27947.048828125,24855.201171875,13200.5625,6986.76220703125,6213.80029296875,10.874328020830346,10.238102666777047,8.73468887035834,11421.53515625,3519.93212890625,14541.0,1827.65905761719,26.0,2464.5,21335.84375,26745.134765625,0.4087,0.126,0.5203,0.0654,0.0009,0.0882,0.7634,0.957
104,14,1,1,1,456.346343994141,70048.8671875,36415.90625,33632.9609375,70048.8671875,36415.90625,33632.9609375,11.156962655796187,10.502788403215456,10.42329157768284,4904.03271484375,185.147613525391,4146.6083984375,1608.466796875,3191.0,2733.77197265625,355.815704345703,1094.14624023438,0.1347,0.0051,0.1139,0.0442,0.0876,0.0751,0.0098,0.03
105,14,1,4,6,456.346343994141,51313.08984375,51652.421875,-339.33203125,8552.181640625,8608.736979166666,-56.55533854166666,10.845720649271442,10.852311723563338,0.0,17982.6953125,5524.6767578125,1056.0,1680.75646972656,4953.0,1458.0,987.0,1247.95385742188,0.3481,0.107,0.0204,0.0325,0.0959,0.0282,0.0191,0.0242
106,15,1,1,1,7.13996362686157,16150.67578125,11491.1728515625,4659.5029296875,16150.67578125,11491.1728515625,4659.5029296875,9.68977908681263,9.349421461020045,8.44687864612187,1300.75256347656,40.9654159545898,594.0,239.287826538086,126.0,251.0,0.0,668.229919433594,0.1132,0.0036,0.0517,0.0208,0.011,0.0218,0.0,0.0582
107,15,1,1,4,7.13996362686157,67737.09375,51423.953125,16313.140625,16934.2734375,12855.98828125,4078.28515625,11.123403985290834,10.847878802999109,8.313677045246232,9893.447265625,798.424011230469,2706.0,1755.09301757813,287.0,1997.0,2519.2646484375,2856.67944335938,0.1924,0.0155,0.0526,0.0341,0.0056,0.0388,0.049,0.0556
108,15,1,1,1,7.13996362686157,21736.677734375,19974.810546875,1761.8671875,21736.677734375,19974.810546875,1761.8671875,9.986802335023592,9.902277347877542,7.474696846321382,4979.2421875,231.334121704102,1008.0,360.759368896484,843.0,215.0,0.0,180.522903442383,0.2493,0.0116,0.0505,0.0181,0.0422,0.0108,0.0,0.009
109,15,1,1,5,7.13996362686157,78882.046875,27947.048828125,50934.998046875,15776.409375,5589.409765625,10186.999609375,11.275721615241986,10.238102666777047,9.22896579775767,10974.7666015625,6592.62109375,2246.0,8126.4892578125,867.0,1985.0,7330.0,4479.44091796875,0.3927,0.2359,0.0804,0.2908,0.031,0.071,0.2623,0.1603
110,15,1,1,1,7.13996362686157,25471.658203125,22472.6953125,2998.962890625,25471.658203125,22472.6953125,2998.962890625,10.145360928571131,10.020100807043027,8.006355197782074,3065.59033203125,424.514190673828,425.0,548.692504882813,0.0,323.0,0.0,566.129699707031,0.1364,0.0189,0.0189,0.0244,0.0,0.0144,0.0,0.0252
111,15,1,1,2,7.13996362686157,36860.125,36063.29296875,796.83203125,18430.0625,18031.646484375,398.416015625,10.514912751647914,10.49305854038542,5.99000351938908,9556.55859375,3773.0458984375,631.0,2020.45568847656,310.0,1530.0,5347.3251953125,2441.587890625,0.265,0.1046,0.0175,0.056,0.0086,0.0424,0.1483,0.0677
112,15,1,3,2,7.13996362686157,18992.91015625,26019.373046875,-7026.462890625,9496.455078125,13009.6865234375,-3513.2314453125,9.85187368867957,10.166635088892049,0.0,7212.9541015625,0.0,958.0,2902.353515625,1954.0,1602.0,0.0,784.2060546875,0.2772,0.0,0.0368,0.1115,0.0751,0.0616,0.0,0.0301
113,15,1,1,1,7.13996362686157,22174.228515625,20677.69140625,1496.537109375,22174.228515625,20677.69140625,1496.537109375,10.006731112226149,9.936859048392458,7.311577110567371,929.855285644531,0.0,207.0,1244.087890625,0.0,1190.77197265625,50.6198959350586,821.371948242188,0.045,0.0,0.01,0.0602,0.0,0.0576,0.0024,0.0397
114,15,1,2,5,7.13996362686157,57256.56640625,40896.38671875,16360.1796875,11451.31328125,8179.27734375,3272.0359375,10.955315076984864,10.618821445582467,8.09347325442868,12968.2607421875,1075.89208984375,2379.0,1229.75390625,2879.0,2691.0,3773.0,2137.50268554688,0.3171,0.0263,0.0582,0.0301,0.0704,0.0658,0.0923,0.0523
115,15,1,3,1,7.13996362686157,17377.169921875,17595.2109375,-218.041015625,17377.169921875,17595.2109375,-218.041015625,9.76297009533932,9.775438870206486,0.0,3645.04248046875,0.0,1020.0,421.679412841797,843.0,0.0,0.0,548.904052734375,0.2072,0.0,0.058,0.024,0.0479,0.0,0.0,0.0312
116,15,1,1,3,7.13996362686157,46024.0078125,27947.048828125,18076.958984375,15341.3359375,9315.682942708334,6025.652994791667,10.736940175845968,10.238102666777047,8.703947076712154,14656.44140625,7528.80126953125,1178.0,6996.8720703125,2557.0,16682.52734375,6632.681640625,4356.15380859375,0.5244,0.2694,0.0422,0.2504,0.0915,0.5969,0.2373,0.1559
117,14,1,6,2,281.693450927734,8851.7109375,9956.4814453125,-1104.7705078125,4425.85546875,4978.24072265625,-552.38525390625,9.088479011716862,9.206079451665914,0.0,967.8984375,4.41783905029297,109.0,83.1474533081055,173.0,215.0,0.0,13.5113563537598,0.0972,0.0004,0.0109,0.0084,0.0174,0.0216,0.0,0.0014
118,14,1,1,2,281.693450927734,73358.3984375,58835.30078125,14523.09765625,36679.19921875,29417.650390625,7261.548828125,11.203125906753597,10.982514303623631,8.890486124459423,11834.880859375,2393.66552734375,1444.0,994.179931640625,11303.0,2263.4599609375,5396.4208984375,6780.75634765625,0.2012,0.0407,0.0245,0.0169,0.1921,0.0385,0.0917,0.1152
119,14,1,3,2,281.693450927734,35546.12890625,40238.61328125,-4692.484375,17773.064453125,20119.306640625,-2346.2421875,10.478614669839148,10.602607194420534,0.0,11984.583984375,424.51416015625,1384.0,1814.92651367188,993.0,1375.0,341.771362304688,3892.0439453125,0.2978,0.0105,0.0344,0.0451,0.0247,0.0342,0.0085,0.0967
120,14,1,1,3,281.693450927734,65183.41015625,52983.13671875,12200.2734375,21727.803385416668,17661.045572916668,4066.7578125,11.084975611290886,10.877747840539524,8.310847220612507,18544.091796875,4350.2890625,3618.0,3990.49340820313,3231.0,2551.08813476563,5012.8798828125,3978.46142578125,0.35,0.0821,0.0683,0.0753,0.061,0.0481,0.0946,0.0751
121,14,1,3,4,281.693450927734,43566.8515625,49086.4765625,-5519.625,10891.712890625,12271.619140625,-1379.90625,10.682074807877347,10.801359221422436,0.0,13746.7939453125,1451.77099609375,4358.21728515625,2167.43115234375,657.0,1479.78100585938,1355.21276855469,3098.13208007813,0.2801,0.0296,0.0888,0.0442,0.0134,0.0301,0.0276,0.0631
122,14,1,2,3,281.693450927734,24079.6875,17211.900390625,6867.787109375,8026.5625,5737.300130208333,2289.2623697916665,10.089165449679646,9.753414404385826,7.736421661946846,5782.80126953125,313.555206298828,947.0,255.86555480957,291.0,386.561248779297,1247.0,335.132171630859,0.336,0.0182,0.055,0.0149,0.0169,0.0225,0.0724,0.0195
123,14,1,2,6,281.693450927734,45934.44921875,36915.10546875,9019.34375,7655.741536458333,6152.517578125,1503.2239583333333,10.734992412101528,10.51640319737429,7.3160324018903315,11397.2880859375,2282.46533203125,1311.0,1073.91613769531,125.0,1099.70715332031,2625.4072265625,2636.04565429688,0.3087,0.0618,0.0355,0.0291,0.0034,0.0298,0.0711,0.0714
124,14,1,7,1,281.693450927734,2842.427734375,2838.48974609375,3.93798828125,2842.427734375,2838.48974609375,3.93798828125,7.952765552101766,7.951379648144829,1.596958017742772,0.0,0.0,231.0,7.06213712692261,0.0,60.0,0.0,0.0,0.0,0.0,0.0814,0.0025,0.0,0.0211,0.0,0.0
125,14,1,5,5,281.693450927734,22303.443359375,20650.427734375,1653.015625,4460.688671875,4130.085546875,330.603125,10.012541191383445,9.93553973567832,5.803938847221559,5693.697265625,112.162170410156,918.679809570313,334.373626708984,259.0,406.0,144.0,312.304779052734,0.2757,0.0054,0.0445,0.0162,0.0125,0.0197,0.007,0.0151
126,14,1,3,1,281.693450927734,20556.5859375,23886.0078125,-3329.421875,20556.5859375,23886.0078125,-3329.421875,9.930985297184115,10.08108998394065,0.0,3907.55590820313,0.0,802.0,413.241455078125,3553.0,454.0,0.0,1677.50537109375,0.1636,0.0,0.0336,0.0173,0.1487,0.019,0.0,0.0702
127,14,1,1,5,281.693450927734,31776.18359375,27947.048828125,3829.134765625,6355.23671875,5589.409765625,765.826953125,10.366503814192182,10.238102666777047,6.642261160690671,19521.375,9083.5673828125,2998.0,2365.86401367188,5755.59716796875,3114.14990234375,11224.744140625,3186.84375,0.6985,0.325,0.1073,0.0847,0.2059,0.1114,0.4016,0.114
128,14,1,2,5,281.693450927734,39322.42578125,37065.0078125,2257.41796875,7864.48515625,7413.0015625,451.48359375,10.579575696133482,10.520455597129908,6.114751505576606,11448.3525390625,1365.51391601563,462.0,997.865966796875,72.0,3287.63159179688,777.0,1675.69470214844,0.3089,0.0368,0.0125,0.0269,0.0019,0.0887,0.021,0.0452
129,16,1,5,6,281.693450927734,56597.84375,29149.591796875,27448.251953125,9432.973958333334,4858.265299479167,4574.708658854167,10.94374383553738,10.280230493352148,8.428516863824349,11063.2822265625,3001.89672851563,896.0,2278.50170898438,686.0,3711.95532226563,409.0,854.35693359375,0.3795,0.103,0.0307,0.0782,0.0235,0.1273,0.014,0.0293
130,16,1,3,4,281.693450927734,53869.01171875,56012.0234375,-2143.01171875,13467.2529296875,14003.005859375,-535.7529296875,10.894329233212146,10.933339504063008,0.0,15519.71484375,829.573486328125,1891.0,12211.6484375,3223.0,1023.0,1215.0,1893.61730957031,0.2771,0.0148,0.0338,0.218,0.0575,0.0183,0.0217,0.0338
131,16,1,2,4,281.693450927734,34119.87109375,29807.009765625,4312.861328125,8529.9677734375,7451.75244140625,1078.21533203125,10.437664531577202,10.302532420458904,6.983989511641453,12839.515625,1499.85205078125,1853.57080078125,641.743713378906,283.0,264.0,724.589904785156,2214.62719726563,0.4308,0.0503,0.0622,0.0215,0.0095,0.0089,0.0243,0.0743
132,16,1,3,3,281.693450927734,28873.36328125,37613.0546875,-8739.69140625,9624.454427083334,12537.684895833334,-2913.23046875,10.27070939671517,10.535133054414404,0.0,10671.291015625,1657.94482421875,1067.0,1036.85266113281,2618.0,2652.958984375,1044.69921875,1580.25830078125,0.2837,0.0441,0.0284,0.0276,0.0696,0.0705,0.0278,0.042
133,16,1,5,1,281.693450927734,4242.13916015625,4242.13916015625,0.0,4242.13916015625,4242.13916015625,0.0,8.353058642250225,8.353058642250225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,16,1,6,4,281.693450927734,13910.4677734375,16038.3330078125,-2127.865234375,3477.616943359375,4009.583251953125,-531.96630859375,9.540468798648886,9.682799297501823,0.0,4086.25708007813,621.763061523438,363.0,539.68701171875,0.0,265.0,280.0,627.8818359375,0.2548,0.0388,0.0226,0.0336,0.0,0.0165,0.0175,0.0391
135,16,1,2,3,281.693450927734,26356.427734375,25384.654296875,971.7734375,8785.475911458334,8461.551432291666,323.9244791666667,10.179505401699268,10.141939501990237,5.783592783532357,7683.64404296875,1303.38452148438,1296.0,1229.142578125,1017.0,783.007446289063,552.051208496094,1808.53393554688,0.3027,0.0513,0.0511,0.0484,0.0401,0.0308,0.0217,0.0712
136,16,1,6,4,281.693450927734,7099.3603515625,21089.1328125,-13989.7724609375,1774.840087890625,5272.283203125,-3497.443115234375,8.867900815482676,9.95656057086883,0.0,6994.626953125,1289.86889648438,836.0,1054.40942382813,0.0,644.360595703125,424.0,531.941772460938,0.3317,0.0612,0.0396,0.05,0.0,0.0306,0.0201,0.0252
137,17,1,1,1,608.461791992188,44511.0,13398.71875,31112.28125,44511.0,13398.71875,31112.28125,10.70351409472317,9.502988996912764,10.345390056846725,3971.38647460938,0.0,1311.0,330.480072021484,16.0,741.0,355.2158203125,1467.38562011719,0.2964,0.0,0.0978,0.0247,0.0012,0.0553,0.0265,0.1095
138,17,1,2,2,608.461791992188,18127.310546875,16314.8828125,1812.427734375,9063.6552734375,8157.44140625,906.2138671875,9.805230113906306,9.699894318044654,6.81037821855717,3504.60302734375,100.405433654785,1433.0,965.869018554688,181.0,634.0,0.0,331.452026367188,0.2148,0.0062,0.0878,0.0592,0.0111,0.0389,0.0,0.0203
139,17,1,3,2,608.461791992188,32994.62109375,33236.828125,-242.20703125,16497.310546875,16618.4140625,-121.103515625,10.404130137515184,10.411443907634927,0.0,8198.1533203125,435.759582519531,1664.0,839.780944824219,3025.0,8122.96337890625,0.0,791.865539550781,0.2467,0.0131,0.0501,0.0253,0.091,0.2444,0.0,0.0238
