ID_HOGAR,PC1,PC2
28327,0.605968,1.115555
28328,1.901324,-0.070874
28329,-1.987293,-1.608734
28330,-0.020314,0.269378
28331,2.301806,0.280704
28332,-1.168040,0.320868
28333,2.079227,-0.661243
28334,-2.084969,1.619524
28335,1.823296,0.453350
28336,0.909801,0.587147
28337,0.930446,0.757772
28338,1.973699,-0.600204
28339,0.029910,-0.187773
28340,1.545791,0.581160
28341,1.249372,-0.090563
28342,1.615683,0.103804
28343,-2.036748,-0.823702
28344,0.115817,-1.460805
28345,-3.035122,-1.317266
28346,-0.648928,1.546056
28347,-0.531772,-1.344646
28348,1.701117,-0.660586
28349,1.209319,-0.075102
28350,-0.108440,-0.482753
28351,1.390047,-0.428019
28352,1.939212,-0.057356
28353,-1.711033,0.909357
28354,1.157836,-1.069589
28355,1.232970,-0.213102
28356,2.390004,1.361553
28357,-0.655501,0.137917
28358,1.766487,-0.845318
28359,2.669407,-1.060089
28360,0.661372,0.363325
28361,-2.075162,-0.693450
28362,-0.536838,0.025299
28363,2.908248,-0.833677
28364,2.198936,-0.273464
28365,1.237162,-0.102226
28366,2.668110,-0.295162
28367,2.394974,0.248619
28368,0.549588,0.119427
28369,1.514616,1.490648
28370,1.009434,-0.749022
28371,-2.079425,-0.068867
28372,0.760122,-0.316561
28373,-0.225999,0.067736
28374,-0.287534,-0.932998
28375,0.830892,-0.498712
28376,0.214484,-0.602284
28377,1.092998,-0.024694
28378,-0.430822,0.422565
28379,-0.314164,-0.416241
28380,1.200131,0.310339
28381,0.022061,-0.022982
28382,1.033659,0.504862
28383,0.425776,1.161186
28384,1.667370,-0.755853
28385,-0.473043,-0.319705
28386,-0.444595,-0.336277
28387,-0.597103,-1.051623
28388,1.322643,-0.753078
28389,1.352014,-0.618326
28390,-0.199247,0.052760
28391,2.542052,0.258436
28392,0.476303,0.425341
28393,0.083802,0.513609
28394,1.590731,-0.113421
28395,-3.025949,2.578419
28396,0.692999,0.020586
28397,-1.705579,0.679959
28398,1.800947,0.403384
28399,-1.383500,1.475293
28400,1.173598,1.787542
28401,1.617070,2.751259
28402,0.061771,2.377872
28403,-0.368488,1.470116
28404,-1.202118,0.523967
28405,-0.750263,0.919449
28406,1.383286,-0.030190
28407,2.012971,-0.642853
28408,-1.745548,1.035181
28409,0.606949,0.931690
28410,-1.386716,0.478264
28411,-1.567879,-1.127570
28412,1.428877,-0.721103
28413,1.411449,-0.560578
28414,1.055693,0.431035
28415,-1.966579,0.596387
28416,0.951387,0.348670
28417,0.704161,-0.503929
28418,1.869760,0.310184
28419,0.907564,3.285382
28420,-0.661752,0.280241
28421,2.062586,-0.177724
28422,1.646587,-0.504028
28423,1.978676,-0.449226
28424,0.808077,0.331754
28425,2.044193,-0.072990
28426,0.392813,-0.002728
28427,-1.076403,0.482005
28428,1.864567,-0.238141
28429,0.747616,3.371887
28430,2.170452,-0.455562
28431,-1.752168,0.487687
28432,0.670230,-0.499710
28433,0.935853,0.708911
28434,-0.124663,0.768053
28435,-0.712549,0.805191
28436,1.938241,0.249899
28437,-0.753108,0.648638
28438,-1.811450,0.746385
28439,-2.051114,-0.218448
28440,-2.124347,0.795371
28441,-0.238090,0.919744
28442,-0.654257,-0.256449
28443,-0.953214,0.638306
28444,-1.029432,1.326077
28445,1.140119,0.065288
28446,1.366767,-0.849729
28447,1.519370,0.230190
28448,0.794745,-0.368834
28449,0.473553,-0.726829
28450,2.001392,-0.596346
28451,1.813425,-0.399523
28452,-1.214731,0.167118
28453,0.729970,0.107742
28454,-0.735020,0.837566
28455,-2.431967,-1.392461
28456,0.656921,0.121391
28457,1.133460,0.542150
28458,2.160464,0.606244
28459,-1.919763,-1.812140
28460,-0.114422,0.473218
28461,-0.155933,1.101034
28462,-2.514319,-0.914351
28463,1.079738,0.159933
28464,-0.070837,1.330673
28465,1.353740,0.979823
28466,0.233997,0.690206
28467,1.329369,-0.590471
28468,1.278028,-0.051446
28469,1.241457,-0.343347
28470,-1.305221,-0.763991
28471,1.179530,0.107550
28472,-0.413812,1.366367
28473,0.295525,-1.108602
28474,1.831382,-0.590434
28475,-0.822861,1.708299
28476,-1.706355,0.966590
28477,-0.375067,1.308260
28478,-2.054574,-0.147453
28479,-1.236706,-0.772753
28480,-1.559478,0.490614
28481,1.999672,-0.568791
28482,1.518356,-0.645554
28483,-1.402131,2.918693
28484,1.559374,-0.199595
28485,-2.498756,0.880948
28486,-0.658616,-1.487939
28487,0.687581,-1.095962
28488,0.981840,1.324184
28489,-0.405294,-0.169515
28490,1.808341,0.013168
28491,-0.021626,-1.544963
28492,1.925767,0.468723
28493,-2.157262,-0.182107
28494,0.810420,0.299308
28495,-0.367922,0.063818
28496,1.029298,0.637483
28497,0.796327,0.225649
28498,0.044471,2.106928
28499,-1.824893,1.101880
28500,0.603540,-0.808759
28501,1.837725,-0.007545
28502,1.836712,-0.670982
28503,0.691507,-0.138190
28504,1.595976,-0.806091
28505,0.792463,0.506723
28506,0.359962,1.143544
28507,0.633064,0.104667
28508,0.175425,-0.451124
28509,1.456114,-0.849997
28510,-0.329095,3.603796
28511,-1.047030,0.069089
28512,-1.605403,0.173096
28513,-0.559318,0.322463
28514,-1.302985,-0.709868
28515,0.336703,-0.267075
28516,0.451641,1.277319
28517,0.371711,0.248022
28518,1.484261,0.492433
28519,0.455184,1.384863
28520,-0.709333,0.697624
28521,-0.057855,-0.153890
28522,1.382185,-0.884718
28523,1.092087,-0.078245
28524,0.736612,-0.351000
28525,1.818665,0.524007
28526,1.614545,-0.735723
28527,0.770028,0.442176
28528,-0.531776,-0.923288
28529,-1.884651,0.445622
28530,-0.208314,-0.448417
28531,0.013087,-0.570122
28532,0.268778,0.314782
28533,-0.096613,-1.739448
28534,0.876207,-0.883470
28535,-0.286453,-0.996336
28536,-0.183313,1.030788
28537,-0.125910,-0.745658
28538,0.411416,1.547105
28539,-0.114984,-1.353247
28540,0.793061,1.863282
28541,0.392020,-1.038386
28542,1.798825,-0.656483
28543,2.090255,-0.398720
28544,1.636105,0.574990
28545,-2.247173,1.833041
28546,-0.045184,0.177593
28547,-1.767648,-1.607447
28548,-1.107694,-1.243841
28549,-1.546440,-1.691096
28550,-2.731381,-2.365165
28551,-1.048042,2.552950
28552,-1.132639,-0.162248
28553,0.852456,-0.578267
28554,0.723736,0.129667
28555,-1.335509,2.336445
28556,1.537105,0.020390
28557,-0.571656,-1.014672
28558,-1.547647,-3.156151
28559,-0.729196,-2.733150
28560,-3.046662,-0.029212
28561,1.225017,-0.616590
28562,1.507193,0.828915
28563,-1.021199,-1.742227
28564,1.241703,-0.535971
28565,-0.402124,-1.663716
28566,1.081430,-0.467477
28567,2.958393,-0.889188
28568,-0.230849,-0.378655
28569,0.719461,-0.236262
28570,-0.168208,-1.522377
28571,-0.054127,-1.793477
28572,-2.549038,-1.513011
28573,0.550191,-0.691425
28574,1.399308,-0.403571
28575,1.294879,-1.165494
28576,0.320119,-1.583396
28577,-1.139747,-1.200354
28578,0.772667,-0.810639
28579,1.183969,-1.236577
28580,1.051585,-1.323916
28581,-0.284745,-1.239585
28582,-0.529333,-0.663362
28583,0.531457,-0.671461
28584,-1.411332,-0.675189
28585,0.688927,-0.035831
28586,1.840436,-0.076391
28587,0.910176,-0.775190
28588,-1.441672,-0.858439
28589,-0.366567,1.406525
28590,-0.175671,2.198689
28591,-1.233969,-0.044618
28592,-2.292999,-1.460502
28593,1.394362,0.450702
28594,1.228067,-0.288482
28595,1.485098,-0.382898
28596,0.391873,0.181420
28597,-1.141877,0.308386
28598,-2.178524,0.284001
28599,-0.015769,2.922148
28600,1.250650,-0.460388
28601,-1.465277,-0.166123
28602,-2.759127,-0.516633
28603,-2.157100,0.024261
28604,-1.315615,0.683375
28605,-2.303709,0.067505
28606,0.062749,-1.216809
28607,1.325937,0.207075
28608,0.646358,0.065439
28609,0.252884,-0.939437
28610,-0.846245,0.883177
28611,1.186585,-0.675064
28612,0.800539,-0.282237
28613,0.034738,-1.761442
28614,-0.893573,-0.364184
28615,1.474841,0.662705
28616,1.482014,-0.276710
28617,1.848882,-0.112623
28618,-0.071193,-0.140444
28619,-0.766684,-0.460091
28620,1.418682,-0.214459
28621,-2.545390,-1.561723
28622,1.072353,1.286390
28623,1.642555,-0.659157
28624,0.846024,-0.917497
28625,-0.993635,0.595059
28626,-0.508337,-1.321287
28627,1.361419,-1.486251
28628,-1.309432,-1.519804
28629,-1.475678,-2.150062
28630,1.984231,-0.957044
28631,0.364390,-1.186219
28632,-1.861785,-2.111166
28633,-1.087980,-1.483380
28634,-0.094794,0.854962
28635,0.773718,-0.177334
28636,0.218533,0.105847
28637,1.602384,-0.715431
28638,-1.138762,-0.311224
28639,-1.012648,-0.341561
28640,-0.539719,0.097733
28641,0.602321,-1.020916
28642,-0.939088,-1.280462
28643,0.193219,-0.840838
28644,-0.120980,1.637100
28645,-1.890326,1.054401
28646,2.029164,-0.802183
28647,1.066193,-0.452622
28648,-0.049711,2.186784
28649,1.292714,-0.304658
28650,-2.964259,1.945811
28651,1.625012,-0.973273
28652,1.353269,-0.174878
28653,-0.106711,0.958114
28654,1.480878,-0.666722
28655,-0.324420,-1.258692
28656,0.732579,0.613466
28657,0.820697,-0.615347
28658,-0.504675,-1.777964
28659,-0.667443,-1.201618
28660,1.458097,-0.423434
28661,-0.599485,0.459163
28662,1.357283,-1.860550
28663,0.259739,-0.932104
28664,-0.002841,-1.125593
28665,-1.473058,1.038473
28666,-0.601426,-0.206750
28667,-0.157064,-0.523510
28668,-0.461878,-2.008705
28669,1.904289,-1.052814
28670,1.662191,-0.410269
28671,-1.441309,-1.851890
28672,0.565109,-1.751720
28673,0.012171,-0.912116
28674,-0.300642,-0.708793
28675,0.220041,-0.481733
28676,0.484920,0.233256
28677,1.596281,-1.385200
28678,0.078904,-1.112430
28679,-0.993087,-1.265800
28680,-0.809955,0.125613
28681,-1.188289,-1.727147
28682,-1.240122,-1.273943
28683,1.366968,-1.190807
28684,0.837364,0.271116
28685,-1.120306,-0.919934
28686,0.261572,-0.985449
28687,-1.431353,-0.315855
28688,-0.083973,0.082033
28689,-0.510857,-1.767480
28690,0.267322,0.921708
28691,1.654558,-1.179786
28692,0.261877,-1.768762
28693,1.799742,-1.544936
28694,2.920958,-0.730654
28695,2.492063,-1.126354
28696,2.290460,-0.802210
28697,3.242565,-0.715278
28698,1.732219,-0.761854
28699,2.002263,-1.179710
28700,1.160411,-1.563339
28701,0.500759,-1.739232
28702,0.517862,-1.338789
28703,1.783528,-0.900460
28704,1.458298,-0.402304
28705,0.917461,-1.059233
28706,-1.442014,-0.832762
28707,1.308430,-0.195987
28708,0.378243,0.048214
28709,0.896162,-0.255879
28710,0.505281,-0.694841
28711,-0.782879,-0.839030
28712,1.109580,-1.112890
28713,0.766048,0.653324
28714,0.422408,0.618259
28715,-0.494972,-1.573531
28716,1.562233,0.137094
28717,-0.602902,0.017485
28718,1.687172,0.382085
28719,-1.987668,-1.294396
28720,1.388522,0.019384
28721,-1.512329,-0.522849
28722,-1.157907,-0.582900
28723,2.302683,0.912468
28724,-0.247917,0.735781
28725,1.313368,0.904667
28726,1.821275,-0.119576
28727,1.583797,0.084319
28728,1.535460,0.397199
28729,0.724195,0.298648
28730,2.070689,1.591737
28731,2.179420,1.190478
28732,1.653772,-0.166408
28733,0.685594,0.072609
28734,-0.745660,0.852654
28735,-0.987520,0.173615
28736,1.341852,0.466613
28737,1.138202,0.156492
28738,0.586129,-0.396519
28739,0.586354,1.039138
28740,0.654498,-0.616756
28741,-0.973868,-0.202219
28742,0.828373,0.353840
28743,-0.961821,-1.307802
28744,1.118266,-0.399388
28745,0.162011,0.521013
28746,1.035742,0.819272
28747,0.339308,1.533647
28748,1.939526,0.051286
28749,0.671060,-1.150965
28750,2.105384,0.190108
28751,0.536530,0.925478
28752,1.235921,0.711194
28753,0.170924,0.123039
28754,1.727373,-0.632687
28755,-1.656445,2.433212
28756,-0.730344,0.168657
28757,2.275388,0.352579
28758,0.491684,0.437048
28759,1.004747,-0.215146
28760,1.297126,0.154323
28761,0.974670,-0.283082
28762,-0.227181,-1.239948
28763,-1.729003,0.759730
28764,-0.314321,1.541543
28765,1.617778,-0.775750
28766,0.779560,0.551512
28767,-1.607464,-1.540099
28768,-2.231424,0.113866
28769,-0.007392,0.126858
28770,1.421893,0.913165
28771,-0.573288,-0.621747
28772,-2.465335,0.726189
28773,1.209852,1.075992
28774,1.263829,0.558288
28775,1.514855,0.898037
28776,1.614705,0.109711
28777,-0.353392,2.569693
28778,-0.839317,0.859434
28779,0.620925,2.162529
28780,3.028236,-0.079279
28781,-1.080200,1.508958
28782,0.540277,0.494058
28783,0.917057,0.963458
28784,0.392411,0.792772
28785,-0.779023,0.309723
28786,0.858091,-0.538055
28787,1.658016,-0.104621
28788,1.001435,0.584075
28789,-1.169230,0.059293
28790,-1.731218,0.081868
28791,0.916574,-0.385882
28792,-0.107438,1.102743
28793,-0.696987,0.291537
28794,-0.274719,0.807832
28795,-0.333795,1.919244
28796,-1.501366,-1.982631
28797,-0.007293,0.729743
28798,-1.019004,0.787353
28799,1.005212,-0.056776
28800,-0.857207,1.144911
28801,-0.468666,0.939557
28802,-2.723025,0.146062
28803,-2.143028,1.665285
28804,-2.043241,-0.740208
28805,-2.651515,1.592813
28806,0.975375,1.234616
28807,-0.184045,2.283529
28808,-0.817434,-1.368933
28809,0.352443,-0.011713
28810,-1.456836,2.088150
28811,0.507415,1.363332
28812,0.604783,1.071902
28813,-1.215584,-0.161422
28814,0.282324,0.231590
28815,-0.827101,1.741684
28816,-0.585349,1.088068
28817,1.445718,-0.026982
28818,0.616214,1.598686
28819,-1.226039,1.539819
28820,-2.230552,0.594730
28821,-1.981855,0.317927
28822,2.440350,-0.563077
28823,-0.541916,-1.997711
28824,2.625593,-1.237708
28825,0.329996,-0.783032
28826,1.215903,-1.721358
28827,2.438388,-0.910762
28828,-0.390970,0.528892
28829,-1.221058,0.659296
28830,0.994562,0.158452
28831,-0.529815,0.276259
28832,0.160859,0.662501
28833,0.843592,-0.133864
28834,-2.878831,-0.377918
28835,2.082601,-0.299146
28836,-1.148497,0.367336
28837,0.473441,-0.394970
28838,0.189413,0.484027
28839,-2.752523,0.398474
28840,0.021826,-0.301514
28841,0.040753,0.571150
28842,-0.396458,-0.489087
28843,0.297989,0.906216
28844,0.271161,0.136143
28845,1.503926,-0.213453
28846,0.345785,-0.913757
28847,0.370490,1.318914
28848,2.243663,0.360418
28849,0.666229,0.329478
28850,0.970455,0.310458
28851,-0.454539,-1.912358
28852,1.896162,-0.539316
28853,-1.508553,-2.088911
28854,2.992047,-0.987807
28855,-0.288824,-0.517543
28856,0.934636,-0.417321
28857,0.545644,-1.064057
28858,-0.527963,-1.805605
28859,-0.776227,-0.234796
28860,-0.276141,-1.334243
28861,1.165936,-0.277358
28862,-0.839701,-0.700242
28863,1.376023,-0.156068
28864,2.154655,-0.029978
28865,-0.660619,0.399441
28866,0.203201,-0.956803
28867,0.585666,1.209830
28868,-1.963461,0.082145
28869,-0.831419,-0.292468
28870,-1.489138,3.483127
28871,0.435874,-1.496397
28872,-0.069131,0.224632
28873,-1.738692,-0.860587
28874,-1.067844,-0.604133
28875,1.152889,0.282641
28876,0.909599,-0.675817
28877,-0.724767,0.413855
28878,0.670443,0.580963
28879,0.287541,-0.369785
28880,2.273958,-0.637175
28881,0.807250,0.282911
28882,0.143933,-0.152096
28883,0.070270,-0.799679
28884,0.453846,0.186159
28885,0.439838,-0.424148
28886,-0.586427,3.239750
28887,-0.433546,-0.180601
28888,-1.595179,0.826567
28889,-2.028396,2.941291
28890,-0.278820,-0.364786
28891,0.634931,-0.782206
28892,-0.766316,-1.551806
28893,0.143235,-0.655627
28894,-0.740946,1.366628
28895,-1.065951,-0.762933
28896,-1.301133,0.977050
28897,0.124698,1.196638
28898,2.771516,-0.110530
28899,-2.719194,-1.929551
28900,0.144695,0.001346
28901,0.785997,-0.690853
28902,1.316965,-0.438825
28903,-0.201864,-0.189731
28904,-2.436190,3.265347
28905,-1.292425,-0.590913
28906,-1.420077,1.490294
28907,-0.582897,0.114962
28908,1.521516,-0.732531
28909,-2.580871,-0.336914
28910,-0.691583,-0.090950
28911,-2.064322,-1.018607
28912,-0.190516,-1.027970
28913,0.052931,0.369531
28914,0.057695,-0.196433
28915,0.596008,0.956367
28916,0.076829,-0.428127
28917,-0.777409,-1.185847
28918,1.333399,-0.052524
28919,-3.538884,-1.306823
28920,-0.120894,-1.547801
28921,-0.013879,-0.787947
28922,-1.943648,0.368479
28923,-1.141358,-0.704173
28924,1.291326,-0.161479
28925,0.686681,-0.142895
28926,-2.190393,1.173930
28927,-2.142435,-0.754920
28928,0.201247,-1.104371
28929,0.294888,0.613300
28930,-0.921801,3.257943
28931,1.466521,0.294556
28932,1.338852,-0.132346
28933,0.395009,-0.630150
28934,0.077188,-1.713285
28935,0.256709,-1.397722
28936,0.299337,-1.410307
28937,-0.866760,-0.661740
28938,-0.233942,-0.488737
28939,-3.116184,-0.364630
28940,-0.794434,-1.887716
28941,0.053707,0.016374
28942,-2.094123,-0.998787
28943,0.565695,-0.139615
28944,-2.449415,-1.030379
28945,-1.441048,-0.321176
28946,-2.056835,-0.734141
28947,0.774591,-1.179635
28948,-0.427518,-1.125785
28949,0.168096,-1.072607
28950,0.853699,-0.283368
28951,0.875201,-0.827168
28952,-0.031442,-0.120566
28953,0.841734,-0.304168
28954,1.001603,-0.563649
28955,2.510087,-0.575884
28956,1.127074,-0.405429
28957,-0.070197,-0.629734
28958,-1.020096,0.546923
28959,1.007332,-0.739919
28960,-1.998182,-0.948222
28961,-1.465868,-0.888704
28962,0.138687,-1.596118
28963,0.700843,-0.500238
28964,1.169645,-1.088019
28965,-2.767774,0.721804
28966,-0.811796,-1.097279
28967,0.349845,-2.311226
28968,-0.773626,-1.176439
28969,-0.704039,-0.530308
28970,0.851997,-1.233268
28971,1.603696,-1.416686
28972,0.377474,-1.599932
28973,2.268243,-0.425255
28974,0.765848,-1.145443
28975,0.955088,-1.466453
28976,-0.027375,-1.919182
28977,1.103147,-1.511793
28978,-0.496017,-1.737946
28979,-1.748517,-0.106222
28980,-2.498402,-1.234533
28981,-0.007934,-0.439092
28982,0.743528,-0.597581
28983,-0.441617,-1.310147
28984,-1.789088,-0.605295
28985,-1.334896,-0.340376
28986,-1.188229,-0.805106
28987,0.178003,0.603196
28988,0.275770,0.860215
28989,0.492538,-0.026245
28990,0.110821,-0.424514
28991,-0.449792,0.451857
28992,-1.186127,0.979380
28993,-2.270185,1.122798
28994,-2.919080,1.417836
28995,0.539951,0.532149
28996,0.377641,1.100004
28997,1.295383,-1.135235
28998,0.182296,1.198463
28999,-1.379513,-1.594127
29000,-1.709976,-1.696756
29001,-0.307804,-0.246191
29002,-0.095452,-0.052828
29003,-3.492988,0.009542
29004,0.587391,-0.401074
29005,-0.963116,0.390557
29006,-4.343093,-2.065164
29007,-1.216907,-0.856437
29008,0.146160,0.982026
29009,0.581906,-0.321906
29010,1.852423,-0.682576
29011,1.983760,-1.623594
29012,-1.676805,0.699587
29013,-0.931750,-0.085887
29014,0.071918,1.361317
29015,0.648535,1.309234
29016,0.830020,0.509599
29017,0.480552,-1.048120
29018,-0.557844,-0.316922
29019,2.364569,0.824000
29020,0.155866,0.957403
29021,-3.325454,2.336039
29022,-3.166113,-3.581495
29023,0.314108,-1.113643
29024,0.272050,1.391191
29025,0.471194,0.979865
29026,1.827269,0.286527
29027,-2.330063,-0.517643
29028,0.851540,0.172230
29029,-0.451572,-0.569532
29030,-0.711206,-0.244282
29031,1.147562,0.953885
29032,-0.816751,-0.088823
29033,1.235934,-0.485744
29034,1.656640,-0.892322
29035,0.493902,0.004631
29036,-0.857935,-0.937091
29037,-3.767082,1.432413
29038,-0.680331,-0.105651
29039,0.972640,0.457441
29040,-2.510809,-1.039677
29041,0.586397,-0.365913
29042,-0.850931,-0.682939
29043,0.445270,0.017903
29044,-1.081718,1.269603
29045,-1.433058,-1.463156
29046,0.913893,-1.252801
29047,2.474009,-1.171715
29048,-0.758921,-0.666448
29049,1.541659,-1.309184
29050,1.234261,-1.516226
29051,-0.198603,-1.166713
29052,1.624454,-1.341413
29053,1.499709,1.672921
29054,0.814291,-0.207543
29055,3.176366,-0.618190
29056,1.804659,0.970692
29057,1.794834,1.542819
29058,-0.720613,-2.014774
29059,-0.283157,0.918672
29060,-1.785422,-2.193826
29061,-2.596583,-0.170933
29062,-2.305452,-1.425826
29063,1.689997,0.670374
29064,-0.105765,-0.728841
29065,-1.145355,-0.482548
29066,-1.626053,0.053373
29067,0.583516,0.421072
29068,-0.252329,-0.421109
29069,0.077179,-1.721608
29070,-1.328243,-1.446175
29071,1.515191,-0.102522
29072,-2.674789,1.335437
29073,-1.788354,0.103170
29074,-1.094075,-1.212287
29075,0.366790,0.061176
29076,-0.763310,0.042722
29077,-0.702137,-0.519729
29078,1.219886,-0.359777
29079,0.176919,-0.393261
29080,0.211826,-0.590482
29081,-1.141439,0.570162
29082,1.215370,-0.064661
29083,-0.256348,-0.197264
29084,0.924408,-0.666217
29085,2.144735,-0.724171
29086,-0.915892,0.713725
29087,1.053915,-0.591851
29088,-2.083600,-0.021029
29089,1.000717,-0.420002
29090,0.695363,-1.022995
29091,1.038275,-0.811425
29092,-0.208403,-0.391744
29093,-0.689842,-0.831029
29094,-1.367166,-0.014791
29095,-1.911656,0.228945
29096,-1.389150,-0.405893
29097,-1.129538,1.487066
29098,-0.463707,0.568840
29099,-1.317129,0.221918
29100,1.450648,-0.815370
29101,1.009084,-0.620218
29102,1.836627,-0.316350
29103,0.649339,0.232171
29104,-1.639611,-0.723417
29105,-2.160761,0.327365
29106,0.848376,-1.267493
29107,-1.754231,-0.511720
29108,-1.286285,-1.426643
29109,0.395915,0.111450
29110,-0.042008,-0.117139
29111,0.509200,-0.267121
29112,-0.043436,-0.865075
29113,-0.169768,0.359709
29114,1.344564,-0.050450
29115,-0.871215,-0.303908
29116,0.576182,-0.669518
29117,0.480729,-0.232763
29118,-0.485255,-0.667715
29119,-1.113034,-1.177988
29120,0.664317,-0.965465
29121,-0.351101,-0.265046
29122,1.386517,-1.116049
29123,-0.103362,-0.855612
29124,-0.640717,0.982084
29125,0.285436,-0.364174
29126,-0.167000,-0.487577
29127,0.902647,0.135357
29128,0.474103,0.302134
29129,-0.207580,0.619297
29130,-1.430211,1.150089
29131,0.103662,0.404600
29132,-0.894355,0.275817
29133,-0.010888,2.135731
29134,-1.088344,0.635363
29135,0.583525,0.527640
29136,-0.557591,-0.395580
29137,0.009024,0.671292
29138,0.270453,-0.110389
29139,0.254558,-0.261001
29140,1.248832,0.013546
29141,1.323955,-0.672885
29142,1.272304,-0.752439
29143,0.086711,-1.145389
29144,-0.026651,-0.921761
29145,-1.071234,0.014002
29146,-1.158469,-0.276034
29147,-0.384148,-0.818420
29148,0.894720,-0.434337
29149,-0.895763,-1.014783
29150,-0.718233,0.029925
29151,1.840919,-0.644635
29152,-0.125917,-0.600011
29153,0.660937,0.569986
29154,-1.417824,-0.619062
29155,-0.129140,2.970566
29156,-1.528422,0.713763
29157,0.817196,0.346139
29158,0.400758,0.044547
29159,0.754868,-0.835302
29160,0.491586,-0.904174
29161,0.714065,0.108516
29162,1.149944,-0.854794
29163,0.403245,-0.293766
29164,-0.637537,-1.233851
29165,-0.250730,-0.023822
29166,-1.044277,-0.477555
29167,-0.249169,-0.096517
29168,-1.299473,-0.665313
29169,0.760554,-0.377190
29170,-0.503270,-0.819996
29171,-1.367840,-1.476850
29172,-0.382438,-0.224143
29173,-0.734175,-1.368407
29174,0.025768,-0.617631
29175,0.082100,-0.124410
29176,-0.429864,-0.310764
29177,0.108344,-1.420642
29178,0.980707,-0.844726
29179,-0.130589,0.443835
29180,-0.517258,-1.344409
29181,1.587380,-0.783129
29182,-1.231456,-2.085035
29183,0.757816,-1.099758
29184,-0.727580,0.291781
29185,-0.029085,-0.773817
29186,-0.769829,0.166076
29187,0.231765,-0.032799
29188,-0.772499,0.991844
29189,-2.501801,0.439214
29190,-0.011320,0.241039
29191,-0.912016,0.161170
29192,-0.949548,-0.207586
29193,-0.067045,0.140820
29194,-2.474004,0.099490
29195,0.966146,-0.748130
29196,-2.134802,0.838848
29197,-1.190080,-0.893309
29198,-1.232351,3.018882
29199,2.045107,-0.671423
29200,0.457960,-0.572238
29201,0.343761,-1.266317
29202,-1.140293,0.296344
29203,-0.897254,2.106701
29204,-0.347160,0.949653
29205,-0.040359,1.264630
29206,-1.062965,-0.275139
29207,0.084689,-0.473933
29208,0.051921,0.395294
29209,1.717462,-0.370452
29210,1.825998,0.025755
29211,0.928081,-0.126983
29212,-1.665765,0.789255
29213,-1.715383,-0.277717
29214,-2.085355,2.339953
29215,1.197903,-0.090776
29216,1.202577,-0.064524
29217,0.299950,1.252775
29218,-1.841931,1.282996
29219,-1.791157,0.418345
29220,-0.582047,0.507606
29221,-0.055680,0.739060
29222,-0.176054,-0.629072
29223,-1.163660,0.450701
29224,1.007427,0.809763
29225,-0.181664,-0.313504
29226,-0.414451,1.327499
29227,-0.909713,0.001556
29228,-2.245052,-1.367390
29229,0.555878,-0.290519
29230,-0.409191,0.680730
29231,-2.791244,-1.330852
29232,1.525859,-0.118644
29233,0.811978,0.795524
29234,1.475188,3.679120
29235,-0.315367,0.416872
29236,-0.576056,-0.700065
29237,-0.573535,0.728402
29238,-1.093887,1.010149
29239,-3.361800,1.771631
29240,0.318561,-0.868591
29241,-0.546778,-0.819158
29242,1.647212,0.040612
29243,0.610999,-0.503578
29244,1.185268,-0.601909
29245,-0.247917,0.735781
29246,0.228998,1.031247
29247,-0.608359,0.127287
29248,-2.640234,-0.135523
29249,-0.498171,0.112941
29250,0.860259,-0.373305
29251,-0.872872,-0.139011
29252,1.816325,0.423604
29253,-1.337079,-0.341438
29254,0.641781,-0.034999
29255,-0.316004,-0.107352
29256,-1.768058,0.408584
29257,-2.009821,0.048907
29258,0.442313,0.481440
29259,-0.370529,-0.005901
29260,-0.789664,-1.117130
29261,-2.627433,-1.593126
29262,-0.305659,0.578356
29263,-0.577138,1.852487
29264,0.743731,-0.720306
29265,0.697953,-0.144799
29266,1.098261,0.473495
29267,-0.190476,-0.841175
29268,1.717603,-0.032784
29269,0.376882,-1.230584
29270,-0.696398,-0.831249
29271,0.267822,1.347188
29272,-1.468562,-0.849476
29273,0.478259,-0.777964
29274,1.814399,-0.647565
29275,2.349100,-1.334778
29276,1.655569,-0.499585
29277,-0.573601,-1.001576
29278,1.157209,0.365812
29279,-0.098489,-0.143221
29280,0.931113,-0.738285
29281,-0.623268,-0.140548
29282,-1.267154,0.352281
29283,0.288635,-1.850014
29284,-0.177178,-0.543044
29285,1.394430,-0.158750
29286,1.201636,-1.595942
29287,-1.356891,-0.856433
29288,-1.039423,0.076323
29289,-0.785499,-1.712617
29290,-0.902540,0.276378
29291,0.998605,-1.090864
29292,-1.234467,-0.515979
29293,-0.091316,-1.058881
29294,-1.376551,0.936457
29295,1.263034,0.170188
29296,0.751270,-1.072174
29297,-0.246860,0.011928
29298,1.296328,-1.403165
29299,0.581872,0.425836
29300,2.156504,-0.365269
29301,0.267379,-0.011601
29302,0.607357,-0.291750
29303,1.057332,-1.266284
29304,-0.113565,0.720462
29305,1.291197,-1.153536
29306,-1.092404,0.205876
29307,0.785377,-0.471737
29308,0.699875,-0.466783
29309,1.102110,-0.629561
29310,0.330068,0.308059
29311,2.926937,-1.266201
29312,1.774902,-1.205908
29313,0.869325,0.236510
29314,-0.142671,-0.943789
29315,2.904866,-0.968302
29316,1.408057,-0.234673
29317,0.983692,-0.356878
29318,0.533552,-0.050695
29319,1.089460,-0.342532
29320,-2.706247,0.287230
