ID_GEOGRAFIA,UBIGEO,DEPARTAMENTO,DOMINIO,ESTRATO
1113,110104,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
1114,110111,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1115,120129,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
1116,120501,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
1117,120422,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
1118,120101,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1119,120205,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1120,120708,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1121,120302,Junín,Selva,Área de Empadronamiento Rural (AER) Simple
1122,130109,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
1123,130803,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
1124,130901,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1125,130802,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1126,130501,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1127,130504,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1128,140103,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
1129,140306,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
1130,140104,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
1131,140310,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1132,140305,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1133,150515,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
1134,150604,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
1135,150407,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1136,151007,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
1137,150301,Lima,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1138,160104,Loreto,Selva,"De 2,000 a 19,999 habitantes"
1139,160113,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
1140,160303,Loreto,Selva,"De 500 a 1,999 habitantes"
1141,160104,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
1142,160601,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
1143,170201,Madre de Dios,Selva,"De 500 a 1,999 habitantes"
1144,180105,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1145,180102,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1146,180207,Moquegua,Sierra Sur,"De 500 a 1,999 habitantes"
1147,190308,Pasco,Selva,"De 2,000 a 19,999 habitantes"
1148,190204,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1149,190106,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1150,190206,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1151,200506,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1152,200602,Piura,Costa Norte,"De 100,000 a 499,999 habitantes"
1153,200306,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1154,200405,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1155,200803,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1156,200202,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1157,200101,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1158,200408,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1159,210402,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
1160,210406,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
1161,211301,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
1162,210503,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1163,210503,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1164,210805,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1165,210212,Puno,Sierra Sur,"De 500 a 1,999 habitantes"
1166,210203,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1167,211101,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1168,220809,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1169,220502,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
1170,220806,San Martín,Selva,"De 500 a 1,999 habitantes"
1171,220105,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
1172,220603,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1173,220707,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1174,220202,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
1175,221005,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
1176,230105,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
1177,230201,Tacna,Sierra Sur,"De 500 a 1,999 habitantes"
1178,240304,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1179,250202,Ucayali,Selva,"De 2,000 a 19,999 habitantes"
1180,250303,Ucayali,Selva,Área de Empadronamiento Rural (AER) Compuesto
1181,250101,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
1182,160103,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
1183,020302,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1184,151031,Lima,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1185,170101,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Compuesto
1186,150501,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1187,010117,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1188,010521,Amazonas,Sierra Norte,"De 500 a 1,999 habitantes"
1189,010506,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1190,010704,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
1191,010602,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
1192,010512,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
1193,021801,Áncash,Costa Centro,Área de Empadronamiento Rural (AER) Simple
1194,022005,Áncash,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1195,020604,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
1196,022008,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1197,020509,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1198,021301,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
1199,030702,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1200,030415,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
1201,030104,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1202,030301,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1203,040702,Arequipa,Costa Sur,"De 2,000 a 19,999 habitantes"
1204,040409,Arequipa,Sierra Sur,"De 2,000 a 19,999 habitantes"
1205,040108,Arequipa,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
1206,040603,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1207,040504,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1208,050201,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
1209,051101,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
1210,050601,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1211,050107,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1212,050101,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1213,050104,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1214,050613,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
1215,050803,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1216,050805,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
1217,050206,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1218,061101,Cajamarca,Sierra Norte,"De 2,000 a 19,999 habitantes"
1219,060901,Cajamarca,Selva,"De 2,000 a 19,999 habitantes"
1220,060109,Cajamarca,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1221,060310,Cajamarca,Sierra Norte,"De 500 a 1,999 habitantes"
1222,060103,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1223,060409,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1224,060203,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1225,060411,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1226,060802,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
1227,060906,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
1228,060607,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
1229,081306,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
1230,080604,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
1231,080301,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
1232,080910,Cusco,Selva,"De 2,000 a 19,999 habitantes"
1233,080701,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1234,080602,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1235,080604,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1236,080906,Cusco,Selva,Área de Empadronamiento Rural (AER) Compuesto
1237,090723,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
1238,090119,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1239,090401,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1240,090407,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
1241,090310,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1242,090107,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1243,090606,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
1244,090306,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1245,100902,Huánuco,Selva,"De 2,000 a 19,999 habitantes"
1246,100605,Huánuco,Selva,"De 2,000 a 19,999 habitantes"
1247,100105,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
1248,100510,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
1249,101005,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1250,100313,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1251,101101,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1252,100607,Huánuco,Selva,Área de Empadronamiento Rural (AER) Simple
1253,110508,Ica,Costa Centro,"De 100,000 a 499,999 habitantes"
1254,110107,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
1255,110503,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Simple
1256,110303,Ica,Costa Centro,"De 500 a 1,999 habitantes"
1257,120430,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
1258,120702,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
1259,120121,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
1260,120431,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
1261,120606,Junín,Selva,Área de Empadronamiento Rural (AER) Simple
1262,120305,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
1263,130611,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1264,130903,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1265,130602,La Libertad,Sierra Norte,"De 500 a 1,999 habitantes"
1266,140204,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1267,140118,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1268,140202,Lambayeque,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1269,150811,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
1270,150803,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
1271,151001,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
1272,160105,Loreto,Selva,"De 2,000 a 19,999 habitantes"
1273,160605,Loreto,Selva,"De 2,000 a 19,999 habitantes"
1274,160706,Loreto,Selva,"De 500 a 1,999 habitantes"
1275,160110,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
1276,160303,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
1277,160803,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
1278,160401,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
1279,160305,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
1280,170204,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Simple
1281,170102,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Simple
