ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,Total_Miembros_Hogar,Factor_Expansion_Anual,Ingreso_Neto_Total_Hogar,Gasto_Total_Bruto_Hogar,Brecha_Monetaria_Hogar,Ingreso_Monetario_Per_Capita,Gasto_Monetario_Per_Capita,Brecha_Monetaria_Per_Capita,Logaritmo_Ingreso_Hogar,Logaritmo_Gasto_Hogar,Logaritmo_Brecha_Per_Capita,Gasto_Alimentos,Gasto_Vestido_Calzado,Gasto_Vivienda_Combustible_Electricidad,Gasto_Muebles_Enseres_Mantenimiento,Gasto_Salud_Servicios_Medicos,Gasto_Transportes_Comunicaciones,Gasto_Esparcimiento_Cultura_Ensenanza,Gasto_Otros_Bienes_Servicios,Porcentaje_Gasto_Alimentos,Porcentaje_Gasto_Vestido_Calzado,Porcentaje_Gasto_Vivienda_Combustible_Electricidad,Porcentaje_Gasto_Muebles_Enseres_Mantenimiento,Porcentaje_Gasto_Salud_Servicios_Medicos,Porcentaje_Gasto_Transportes_Comunicaciones,Porcentaje_Gasto_Esparcimiento_Cultura_Ensenanza,Porcentaje_Gasto_Otros_Bienes_Servicios,Tasa_Ahorro_Hogar,ID_SEGMENTO,PCA_VALIDO
85,12,1,4,3,65.206131,18973.369141,20875.154297,-1901.785156,6324.456380,6958.384766,-633.928385,9.850844,9.946363,0.000000,6652.469238,1826.846680,978.000000,368.075928,510.000000,3782.029541,0.000000,901.487671,0.442900,0.121600,0.065100,0.024500,0.034000,0.251800,0.000000,0.060000,-0.100234,3,1
86,12,1,5,4,65.206131,15777.715820,11713.583984,4064.131836,3944.428955,2928.395996,1016.032959,9.666417,9.368590,6.924645,4757.104004,135.000000,892.000000,579.340698,0.000000,812.311646,455.000000,332.119720,0.597400,0.017000,0.112000,0.072800,0.000000,0.102000,0.057100,0.041700,0.257587,1,1
87,12,1,2,1,65.206131,6178.195801,5679.226562,498.969238,6178.195801,5679.226562,498.969238,8.728943,8.644746,6.214547,177.335449,3.219113,232.000000,250.630661,24.000000,1064.129761,0.000000,333.176361,0.085100,0.001500,0.111300,0.120200,0.011500,0.510500,0.000000,0.159800,0.080763,2,1
88,12,1,6,2,65.206131,5578.015625,6529.669434,-951.653809,2789.007812,3264.834717,-475.826904,8.626768,8.784265,0.000000,1670.710815,0.000000,1233.000000,76.278900,67.000000,454.000000,0.000000,49.796455,0.470500,0.000000,0.347200,0.021500,0.018900,0.127900,0.000000,0.014000,-0.170608,4,1
89,12,1,3,2,65.206131,26324.021484,27550.218750,-1226.197266,13162.010742,13775.109375,-613.098633,10.178275,10.223802,0.000000,9536.898438,0.000000,794.000000,579.961731,709.429382,1009.777588,19.287718,749.548828,0.711800,0.000000,0.059300,0.043300,0.052900,0.075400,0.001400,0.055900,-0.046581,3,1
90,12,1,2,3,65.206131,46205.464844,23300.988281,22904.476562,15401.821615,7766.996094,7634.825521,10.740875,10.056294,8.940606,1593.065674,877.507324,2687.000000,736.269165,128.000000,6421.836914,358.733307,1037.842773,0.115100,0.063400,0.194100,0.053200,0.009200,0.464000,0.025900,0.075000,0.495709,1,1
91,13,1,4,5,65.206131,25876.074219,26915.585938,-1039.511719,5175.214844,5383.117188,-207.902344,10.161113,10.200498,0.000000,1024.233154,343.485352,672.000000,4647.278320,121.000000,1861.000000,2218.000000,59.121552,0.093600,0.031400,0.061400,0.424600,0.011100,0.170000,0.202600,0.005400,-0.040173,3,1
92,13,1,2,5,65.206131,43612.472656,26368.365234,17244.107422,8722.494531,5273.673047,3448.821484,10.683121,10.179958,8.146078,3137.905273,1157.271118,648.000000,239.967102,1646.000000,244.303375,545.000000,249.822632,0.398800,0.147100,0.082400,0.030500,0.209200,0.031000,0.069300,0.031800,0.395394,1,1
93,13,1,4,4,65.206131,21259.744141,22840.013672,-1580.269531,5314.936035,5710.003418,-395.067383,9.964618,10.036313,0.000000,4439.949707,646.436646,916.000000,5282.616211,31.000000,733.240234,679.000000,747.022034,0.329500,0.048000,0.068000,0.392000,0.002300,0.054400,0.050400,0.055400,-0.074332,3,1
94,13,1,2,2,65.206131,24018.392578,9033.546875,14984.845703,12009.196289,4516.773438,7492.422852,10.086617,9.108811,8.921781,3432.858154,146.872025,769.000000,467.359589,193.000000,1319.002686,51.036316,499.320251,0.499100,0.021400,0.111800,0.067900,0.028100,0.191800,0.007400,0.072600,0.623890,1,1
95,13,1,4,1,65.206131,4476.136230,4966.057617,-489.921387,4476.136230,4966.057617,-489.921387,8.406739,8.510583,0.000000,192.991074,0.000000,122.000000,88.386658,268.000000,238.319153,0.000000,68.044792,0.197400,0.000000,0.124800,0.090400,0.274100,0.243700,0.000000,0.069600,-0.109452,3,1
96,13,1,2,1,65.206131,11841.377930,7592.166504,4249.211426,11841.377930,7592.166504,4249.211426,9.379440,8.935004,8.354724,3120.760010,0.000000,134.000000,308.169952,26.000000,80.271111,0.000000,393.834717,0.768100,0.000000,0.033000,0.075800,0.006400,0.019800,0.000000,0.096900,0.358844,1,1
97,13,1,5,4,65.206131,19797.121094,11593.427734,8203.693359,4949.280273,2898.356934,2050.923340,9.893342,9.358280,7.626533,4547.166992,384.277863,354.000000,690.971069,97.000000,546.868896,842.872070,219.916962,0.591800,0.050000,0.046100,0.089900,0.012600,0.071200,0.109700,0.028600,0.414388,1,1
98,14,1,1,2,456.346344,59123.394531,52604.652344,6518.742188,29561.697266,26302.326172,3259.371094,10.987399,10.870579,8.089596,10724.613281,0.000000,15962.000000,1207.707764,5896.000000,5402.259766,304.141205,3475.585449,0.249600,0.000000,0.371400,0.028100,0.137200,0.125700,0.007100,0.080900,0.110257,2,1
99,14,1,1,3,456.346344,82645.789062,27947.048828,54698.740234,27548.596354,9315.682943,18232.913411,11.322331,10.238103,9.811039,15477.939453,2933.445312,4121.297852,2242.102539,4821.174316,6112.886719,413.589294,3518.896484,0.390400,0.074000,0.104000,0.056600,0.121600,0.154200,0.010400,0.088800,0.661845,1,1
100,14,1,1,2,456.346344,26549.250000,26465.804688,83.445312,13274.625000,13232.902344,41.722656,10.186794,10.183647,3.754729,4686.932129,0.000000,2694.000000,557.862976,49.000000,0.000000,0.000000,637.500793,0.543400,0.000000,0.312300,0.064700,0.005700,0.000000,0.000000,0.073900,0.003143,2,1
101,14,1,1,2,456.346344,81520.015625,57419.554688,24100.460938,40760.007812,28709.777344,12050.230469,11.308616,10.958158,9.396922,12236.247070,2605.721924,6010.145996,2282.024414,3993.051758,11812.716797,800.636963,2282.569336,0.291200,0.062000,0.143000,0.054300,0.095000,0.281100,0.019100,0.054300,0.295639,1,1
102,14,1,1,2,456.346344,78302.328125,64836.511719,13465.816406,39151.164062,32418.255859,6732.908203,11.268345,11.079640,8.814911,9321.727539,1157.875488,3908.000000,2228.383545,3602.000000,5503.515625,674.120605,2389.868652,0.323800,0.040200,0.135800,0.077400,0.125100,0.191200,0.023400,0.083000,0.171972,1,1
103,14,1,1,4,456.346344,52802.250000,27947.048828,24855.201172,13200.562500,6986.762207,6213.800293,10.874328,10.238103,8.734689,11421.535156,3519.932129,14541.000000,1827.659058,26.000000,2464.500000,21335.843750,26745.134766,0.139500,0.043000,0.177600,0.022300,0.000300,0.030100,0.260600,0.326600,0.470722,1,1
104,14,1,1,1,456.346344,70048.867188,36415.906250,33632.960938,70048.867188,36415.906250,33632.960938,11.156963,10.502788,10.423292,4904.032715,185.147614,4146.608398,1608.466797,3191.000000,2733.771973,355.815704,1094.146240,0.269200,0.010200,0.227600,0.088300,0.175100,0.150100,0.019500,0.060100,0.480136,1,1
105,14,1,4,6,456.346344,51313.089844,51652.421875,-339.332031,8552.181641,8608.736979,-56.555339,10.845721,10.852312,0.000000,17982.695312,5524.676758,1056.000000,1680.756470,4953.000000,1458.000000,987.000000,1247.953857,0.515400,0.158300,0.030300,0.048200,0.142000,0.041800,0.028300,0.035800,-0.006613,3,1
106,15,1,1,1,7.139964,16150.675781,11491.172852,4659.502930,16150.675781,11491.172852,4659.502930,9.689779,9.349421,8.446879,1300.752563,40.965416,594.000000,239.287827,126.000000,251.000000,0.000000,668.229919,0.403900,0.012700,0.184500,0.074300,0.039100,0.077900,0.000000,0.207500,0.288502,1,1
107,15,1,1,4,7.139964,67737.093750,51423.953125,16313.140625,16934.273438,12855.988281,4078.285156,11.123404,10.847879,8.313677,9893.447266,798.424011,2706.000000,1755.093018,287.000000,1997.000000,2519.264648,2856.679443,0.433700,0.035000,0.118600,0.076900,0.012600,0.087500,0.110400,0.125200,0.240830,1,1
108,15,1,1,1,7.139964,21736.677734,19974.810547,1761.867188,21736.677734,19974.810547,1761.867188,9.986802,9.902277,7.474697,4979.242188,231.334122,1008.000000,360.759369,843.000000,215.000000,0.000000,180.522903,0.636900,0.029600,0.128900,0.046100,0.107800,0.027500,0.000000,0.023100,0.081055,2,1
109,15,1,1,5,7.139964,78882.046875,27947.048828,50934.998047,15776.409375,5589.409766,10186.999609,11.275722,10.238103,9.228966,10974.766602,6592.621094,2246.000000,8126.489258,867.000000,1985.000000,7330.000000,4479.440918,0.257600,0.154800,0.052700,0.190800,0.020400,0.046600,0.172100,0.105100,0.645711,1,1
110,15,1,1,1,7.139964,25471.658203,22472.695312,2998.962891,25471.658203,22472.695312,2998.962891,10.145361,10.020101,8.006355,3065.590332,424.514191,425.000000,548.692505,0.000000,323.000000,0.000000,566.129700,0.572700,0.079300,0.079400,0.102500,0.000000,0.060300,0.000000,0.105800,0.117737,2,1
111,15,1,1,2,7.139964,36860.125000,36063.292969,796.832031,18430.062500,18031.646484,398.416016,10.514913,10.493059,5.990004,9556.558594,3773.045898,631.000000,2020.455688,310.000000,1530.000000,5347.325195,2441.587891,0.373200,0.147300,0.024600,0.078900,0.012100,0.059700,0.208800,0.095300,0.021618,2,1
112,15,1,3,2,7.139964,18992.910156,26019.373047,-7026.462891,9496.455078,13009.686523,-3513.231445,9.851874,10.166635,0.000000,7212.954102,0.000000,958.000000,2902.353516,1954.000000,1602.000000,0.000000,784.206055,0.468000,0.000000,0.062200,0.188300,0.126800,0.103900,0.000000,0.050900,-0.369952,4,1
113,15,1,1,1,7.139964,22174.228516,20677.691406,1496.537109,22174.228516,20677.691406,1496.537109,10.006731,9.936859,7.311577,929.855286,0.000000,207.000000,1244.087891,0.000000,1190.771973,50.619896,821.371948,0.209300,0.000000,0.046600,0.280000,0.000000,0.268000,0.011400,0.184800,0.067490,2,1
114,15,1,2,5,7.139964,57256.566406,40896.386719,16360.179688,11451.313281,8179.277344,3272.035937,10.955315,10.618821,8.093473,12968.260742,1075.892090,2379.000000,1229.753906,2879.000000,2691.000000,3773.000000,2137.502686,0.445100,0.036900,0.081700,0.042200,0.098800,0.092400,0.129500,0.073400,0.285735,1,1
115,15,1,3,1,7.139964,17377.169922,17595.210938,-218.041016,17377.169922,17595.210938,-218.041016,9.762970,9.775439,0.000000,3645.042480,0.000000,1020.000000,421.679413,843.000000,0.000000,0.000000,548.904053,0.562600,0.000000,0.157400,0.065100,0.130100,0.000000,0.000000,0.084700,-0.012548,3,1
116,15,1,1,3,7.139964,46024.007812,27947.048828,18076.958984,15341.335938,9315.682943,6025.652995,10.736940,10.238103,8.703947,14656.441406,7528.801270,1178.000000,6996.872070,2557.000000,16682.527344,6632.681641,4356.153809,0.241900,0.124300,0.019400,0.115500,0.042200,0.275300,0.109500,0.071900,0.392772,1,1
117,14,1,6,2,281.693451,8851.710938,9956.481445,-1104.770508,4425.855469,4978.240723,-552.385254,9.088479,9.206079,0.000000,967.898438,4.417839,109.000000,83.147453,173.000000,215.000000,0.000000,13.511356,0.618100,0.002800,0.069600,0.053100,0.110500,0.137300,0.000000,0.008600,-0.124809,3,1
118,14,1,1,2,281.693451,73358.398438,58835.300781,14523.097656,36679.199219,29417.650391,7261.548828,11.203126,10.982514,8.890486,11834.880859,2393.665527,1444.000000,994.179932,11303.000000,2263.459961,5396.420898,6780.756348,0.279100,0.056400,0.034000,0.023400,0.266500,0.053400,0.127200,0.159900,0.197975,1,1
119,14,1,3,2,281.693451,35546.128906,40238.613281,-4692.484375,17773.064453,20119.306641,-2346.242188,10.478615,10.602607,0.000000,11984.583984,424.514160,1384.000000,1814.926514,993.000000,1375.000000,341.771362,3892.043945,0.539600,0.019100,0.062300,0.081700,0.044700,0.061900,0.015400,0.175200,-0.132011,3,1
120,14,1,1,3,281.693451,65183.410156,52983.136719,12200.273438,21727.803385,17661.045573,4066.757812,11.084976,10.877748,8.310847,18544.091797,4350.289062,3618.000000,3990.493408,3231.000000,2551.088135,5012.879883,3978.461426,0.409600,0.096100,0.079900,0.088100,0.071400,0.056300,0.110700,0.087900,0.187168,1,1
121,14,1,3,4,281.693451,43566.851562,49086.476562,-5519.625000,10891.712891,12271.619141,-1379.906250,10.682075,10.801359,0.000000,13746.793945,1451.770996,4358.217285,2167.431152,657.000000,1479.781006,1355.212769,3098.132080,0.485500,0.051300,0.153900,0.076500,0.023200,0.052300,0.047900,0.109400,-0.126693,3,1
122,14,1,2,3,281.693451,24079.687500,17211.900391,6867.787109,8026.562500,5737.300130,2289.262370,10.089165,9.753414,7.736422,5782.801270,313.555206,947.000000,255.865555,291.000000,386.561249,1247.000000,335.132172,0.605000,0.032800,0.099100,0.026800,0.030400,0.040400,0.130500,0.035100,0.285211,1,1
123,14,1,2,6,281.693451,45934.449219,36915.105469,9019.343750,7655.741536,6152.517578,1503.223958,10.734992,10.516403,7.316032,11397.288086,2282.465332,1311.000000,1073.916138,125.000000,1099.707153,2625.407227,2636.045654,0.505400,0.101200,0.058100,0.047600,0.005500,0.048800,0.116400,0.116900,0.196352,1,1
124,14,1,7,1,281.693451,2842.427734,2838.489746,3.937988,2842.427734,2838.489746,3.937988,7.952766,7.951380,1.596958,0.000000,0.000000,231.000000,7.062137,0.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.775000,0.023700,0.000000,0.201300,0.000000,0.000000,0.001385,2,1
125,14,1,5,5,281.693451,22303.443359,20650.427734,1653.015625,4460.688672,4130.085547,330.603125,10.012541,9.935540,5.803939,5693.697266,112.162170,918.679810,334.373627,259.000000,406.000000,144.000000,312.304779,0.696000,0.013700,0.112300,0.040900,0.031700,0.049600,0.017600,0.038200,0.074115,2,1
126,14,1,3,1,281.693451,20556.585938,23886.007812,-3329.421875,20556.585938,23886.007812,-3329.421875,9.930985,10.081090,0.000000,3907.555908,0.000000,802.000000,413.241455,3553.000000,454.000000,0.000000,1677.505371,0.361600,0.000000,0.074200,0.038200,0.328800,0.042000,0.000000,0.155200,-0.161964,4,1
127,14,1,1,5,281.693451,31776.183594,27947.048828,3829.134766,6355.236719,5589.409766,765.826953,10.366504,10.238103,6.642261,19521.375000,9083.567383,2998.000000,2365.864014,5755.597168,3114.149902,11224.744141,3186.843750,0.341000,0.158700,0.052400,0.041300,0.100500,0.054400,0.196100,0.055700,0.120503,2,1
128,14,1,2,5,281.693451,39322.425781,37065.007812,2257.417969,7864.485156,7413.001562,451.483594,10.579576,10.520456,6.114752,11448.352539,1365.513916,462.000000,997.865967,72.000000,3287.631592,777.000000,1675.694702,0.570000,0.068000,0.023000,0.049700,0.003600,0.163700,0.038700,0.083400,0.057408,2,1
129,16,1,5,6,281.693451,56597.843750,29149.591797,27448.251953,9432.973958,4858.265299,4574.708659,10.943744,10.280230,8.428517,11063.282227,3001.896729,896.000000,2278.501709,686.000000,3711.955322,409.000000,854.356934,0.483100,0.131100,0.039100,0.099500,0.030000,0.162100,0.017900,0.037300,0.484970,1,1
130,16,1,3,4,281.693451,53869.011719,56012.023438,-2143.011719,13467.252930,14003.005859,-535.752930,10.894329,10.933340,0.000000,15519.714844,829.573486,1891.000000,12211.648438,3223.000000,1023.000000,1215.000000,1893.617310,0.410500,0.021900,0.050000,0.323000,0.085200,0.027100,0.032100,0.050100,-0.039782,3,1
131,16,1,2,4,281.693451,34119.871094,29807.009766,4312.861328,8529.967773,7451.752441,1078.215332,10.437665,10.302532,6.983990,12839.515625,1499.852051,1853.570801,641.743713,283.000000,264.000000,724.589905,2214.627197,0.631800,0.073800,0.091200,0.031600,0.013900,0.013000,0.035700,0.109000,0.126403,2,1
132,16,1,3,3,281.693451,28873.363281,37613.054688,-8739.691406,9624.454427,12537.684896,-2913.230469,10.270709,10.535133,0.000000,10671.291016,1657.944824,1067.000000,1036.852661,2618.000000,2652.958984,1044.699219,1580.258301,0.477900,0.074300,0.047800,0.046400,0.117200,0.118800,0.046800,0.070800,-0.302690,4,1
133,16,1,5,1,281.693451,4242.139160,4242.139160,0.000000,4242.139160,4242.139160,0.000000,8.353059,8.353059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0
134,16,1,6,4,281.693451,13910.467773,16038.333008,-2127.865234,3477.616943,4009.583252,-531.966309,9.540469,9.682799,0.000000,4086.257080,621.763062,363.000000,539.687012,0.000000,265.000000,280.000000,627.881836,0.602400,0.091700,0.053500,0.079600,0.000000,0.039100,0.041300,0.092600,-0.152969,4,1
135,16,1,2,3,281.693451,26356.427734,25384.654297,971.773438,8785.475911,8461.551432,323.924479,10.179505,10.141940,5.783593,7683.644043,1303.384521,1296.000000,1229.142578,1017.000000,783.007446,552.051208,1808.533936,0.490300,0.083200,0.082700,0.078400,0.064900,0.050000,0.035200,0.115400,0.036870,2,1
136,16,1,6,4,281.693451,7099.360352,21089.132812,-13989.772461,1774.840088,5272.283203,-3497.443115,8.867901,9.956561,0.000000,6994.626953,1289.868896,836.000000,1054.409424,0.000000,644.360596,424.000000,531.941772,0.594000,0.109500,0.071000,0.089500,0.000000,0.054700,0.036000,0.045200,-1.970568,4,1
137,17,1,1,1,608.461792,44511.000000,13398.718750,31112.281250,44511.000000,13398.718750,31112.281250,10.703514,9.502989,10.345390,3971.386475,0.000000,1311.000000,330.480072,16.000000,741.000000,355.215820,1467.385620,0.484800,0.000000,0.160000,0.040300,0.002000,0.090400,0.043400,0.179100,0.698980,1,1
138,17,1,2,2,608.461792,18127.310547,16314.882812,1812.427734,9063.655273,8157.441406,906.213867,9.805230,9.699894,6.810378,3504.603027,100.405434,1433.000000,965.869019,181.000000,634.000000,0.000000,331.452026,0.490100,0.014000,0.200400,0.135100,0.025300,0.088700,0.000000,0.046400,0.099983,2,1
139,17,1,3,2,608.461792,32994.621094,33236.828125,-242.207031,16497.310547,16618.414062,-121.103516,10.404130,10.411444,0.000000,8198.153320,435.759583,1664.000000,839.780945,3025.000000,8122.963379,0.000000,791.865540,0.355200,0.018900,0.072100,0.036400,0.131100,0.352000,0.000000,0.034300,-0.007341,3,1
140,17,1,4,3,608.461792,23062.830078,25926.218750,-2863.388672,7687.610026,8642.072917,-954.462891,10.046021,10.163049,0.000000,11423.971680,554.237976,2561.000000,1149.173828,0.000000,1315.000000,61.165707,880.665894,0.636600,0.030900,0.142700,0.064000,0.000000,0.073300,0.003400,0.049100,-0.124156,3,1
141,17,1,1,3,608.461792,34895.328125,33420.925781,1474.402344,11631.776042,11140.308594,491.467448,10.460137,10.416967,6.199428,9894.030273,577.532043,2431.418945,845.300537,1017.000000,2428.000000,1040.716431,1122.885620,0.511100,0.029800,0.125600,0.043700,0.052500,0.125400,0.053800,0.058000,0.042252,2,1
142,17,1,3,2,608.461792,21119.742188,22715.898438,-1596.156250,10559.871094,11357.949219,-798.078125,9.958011,10.030864,0.000000,2323.117188,0.000000,959.000000,349.454132,63.000000,765.000000,0.000000,353.359619,0.482700,0.000000,0.199300,0.072600,0.013100,0.158900,0.000000,0.073400,-0.075577,3,1
143,17,1,1,3,608.461792,47441.445312,42650.238281,4791.207031,15813.815104,14216.746094,1597.069010,10.767273,10.660812,7.376551,13001.500977,4988.543457,1142.000000,1148.957520,5708.000000,526.000000,5131.128906,1471.166626,0.392600,0.150600,0.034500,0.034700,0.172400,0.015900,0.154900,0.044400,0.100992,2,1
144,17,1,4,2,608.461792,16144.220703,17299.236328,-1155.015625,8072.110352,8649.618164,-577.507812,9.689379,9.758475,0.000000,5709.083008,512.946045,802.000000,365.537659,42.000000,382.000000,1474.577515,26.840420,0.612900,0.055100,0.086100,0.039200,0.004500,0.041000,0.158300,0.002900,-0.071544,3,1
145,18,1,3,3,98.394104,33533.878906,36385.777344,-2851.898438,11177.959635,12128.592448,-950.632812,10.420341,10.501961,0.000000,8349.756836,2023.614136,1067.000000,2101.550537,2921.000000,3123.877441,0.000000,6451.830566,0.320700,0.077700,0.041000,0.080700,0.112200,0.120000,0.000000,0.247800,-0.085045,3,1
146,18,1,2,3,98.394104,27716.755859,21413.187500,6303.568359,9238.918620,7137.729167,2101.189453,10.229828,9.971809,7.650735,8747.377930,2440.728271,957.000000,1115.080811,126.000000,2766.784424,641.000000,1057.161865,0.490000,0.136700,0.053600,0.062500,0.007100,0.155000,0.035900,0.059200,0.227428,1,1
147,18,1,2,5,98.394104,49575.738281,36650.199219,12925.539062,9915.147656,7330.039844,2585.107812,10.811277,10.509201,7.857909,9057.664062,582.961182,1575.000000,1050.572632,2001.000000,2938.059570,1916.515991,1120.669922,0.447500,0.028800,0.077800,0.051900,0.098900,0.145100,0.094700,0.055400,0.260723,1,1
